"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M384.097T310.658","60812.15","63242.30","    0.00","82470.45","65150.73","53119.54","74788.94","55749.11","53177.82","55039.00","70831.09","    0.00","57242.01","59745.85","65019.81","    0.00","51345.57","68445.75"
"M591.094T89.826","1777.6201","2115.5573"," 205.6239","4360.9739","3324.6759","3916.7413","1513.9380","5743.7801","2874.7064","2915.9959","3621.4610"," 376.0741","3086.4681","3686.5802","3682.1639","   0.0000","2388.7536","4134.1120"
"M351.085T316.423","48853.67","47817.17","    0.00","54035.19","48415.49","39512.47","54116.31","52768.10","44561.50","40340.70","53249.46","    0.00","43899.65","48681.15","47535.12","  188.00","56131.48","54037.70"
"M460.969T105.772"," 8997.7022"," 8608.2193"," 1113.9258","10681.5083","10174.5936","10353.2135"," 8707.9661"," 7771.9585"," 5607.1730"," 8705.4387"," 7079.5975","  896.9235"," 7609.8811"," 9126.7998","10204.7272"," 1110.0000"," 9704.4923","11187.4106"
"M241.033T103.182","3603.4588","8193.8735","1981.3583","6371.8153","5678.8338","6876.3295","5154.3260","7010.8777","5329.6918","7213.6876","7131.2454"," 654.3696","7199.1458","7522.6283","8442.9697","1960.0000","4907.8497","4525.3602"
"M665.267T889.419"," 5129.9092"," 5223.1892","  493.4003"," 4899.3073","10289.1620"," 8077.5212","10370.9483","11202.8660"," 6081.3928"," 6133.9099","10037.3939","  419.9263"," 6563.6127"," 5759.1149"," 7042.3399","    0.0000"," 7012.8707","11258.4452"
"M969.939T315.438"," 8487.705"," 8386.644","    0.000","16520.224","14632.555"," 5595.210","16376.818","23625.451","15091.925","10764.324"," 6183.624","    0.000","12246.219","11121.662","11215.289","    0.000","21914.104","12745.109"
"M1333.355T942.499","6041.7733","3330.8835"," 650.0776","3222.8053","4726.2408","4298.5675","3203.4624","6379.3400","3500.9379","6320.7076","4094.5103","   0.0000","4648.1130","5626.4233","   0.0000","   0.0000","2807.9758","2280.4034"
"M319.083T845.914","16757.164"," 4116.440","    0.000","19125.701"," 5349.558"," 5237.409"," 5014.980"," 4741.326"," 4354.303"," 3997.839"," 4581.034","    0.000"," 5469.411"," 6309.335"," 9651.687","    0.000"," 6414.481"," 5192.617"
"M289.065T88.687","15445.1484","15664.7520","  412.5859","24766.7571","12561.5369","15431.5832","16116.8104","25025.4624"," 8832.5937","17710.2429","27687.5088","  190.2908","22907.3040","22846.7339","17342.8512"," 1250.0000","26604.9937","25073.7896"
"M289.086T1163.856"," 4409.1582"," 5726.0067","  542.6910"," 3954.2842"," 5732.5674"," 5949.3567"," 9012.4154"," 7665.3797"," 5789.4471"," 3920.2336","10667.8624","  340.2681"," 4269.5629"," 5798.2355"," 1177.0312","  347.0000"," 6658.1956"," 6421.2978"
"M655.873T943.419","23694.61","26660.41","    0.00","14746.19","25038.07","41440.49","28366.23","33054.66","24102.33","25769.47","25574.35","    0.00","23028.43","23227.04","27333.05","    0.00","24205.02","25849.67"
"M642.242T817.768"," 4687.1506"," 3440.4276","  285.3909","19048.6753","10405.1424"," 3469.0027"," 6094.2613"," 7964.3973"," 6164.0405"," 3622.0131"," 5576.9673","  425.6202"," 4966.0565"," 4320.3768"," 6874.7284","  210.0000"," 8877.3253"," 5204.9264"
"M695.12T755.765","1844.4954"," 739.1153","   0.0000","5508.2576","6346.6239","7514.8227","4382.4864","6596.1450","2907.1973","6922.0117","5082.5034","   0.0000","4888.1643","2715.3087","3016.3629","   0.0000"," 178.3670","3461.2378"
"M487.016T806.181","2082.5340"," 563.2774","   0.0000","2548.1177","3268.4915","2467.7783","2265.0146","2819.8976","2966.0623","1445.9620","2591.1313"," 192.0204","   0.0000","2305.6875","4014.8716"," 220.0000","1735.4048","2548.1793"
"M967.561T1349.704"," 7672.7326"," 8894.4934","    0.0000"," 8845.4126"," 8327.1129"," 8264.9476"," 8232.5864"," 8163.3755"," 6758.5232"," 5764.0565"," 9536.4997","  350.9875"," 6755.2693"," 7196.2282"," 7443.6668","    0.0000","11803.3918"," 7645.6605"
"M821.606T900.199"," 4277.472"," 6345.487","    0.000","16743.159","11451.084","10772.851","11284.148","14933.021"," 4540.799"," 3023.310"," 5304.173","    0.000","10041.229","10861.219"," 9617.511","    0.000","10599.235"," 8865.073"
"M1095.063T894.34","16874.24","15565.44","    0.00","30454.29","47202.42","59051.79","40056.75","43096.16","35879.23","54692.09","42110.17","    0.00","22011.67","32931.03","32803.36","    0.00","11627.06","13941.51"
"M279.139T1150.344","   0.0000"," 176.3313","   0.0000"," 192.6727","1153.2784","3148.7337","2007.2539"," 387.8876","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","1330.6201","1804.9098"," 134.0000"," 332.8082","   0.0000"
"M579.301T894.416","31907.8979","28276.7263","  836.4977","43862.9723","27227.1271","21621.5121","22809.0790","27113.4653","27176.0772","31047.6480","39447.1788"," 1686.9012","25379.6757","29212.9654","36567.8323","  262.0000","47453.1428","35178.5427"
"M367.102T765.544"," 3826.674"," 4034.402","    0.000"," 3889.865"," 4826.320"," 7415.083"," 6417.782"," 5807.707"," 5603.021"," 4468.906"," 6613.633","    0.000"," 6487.212"," 7767.842"," 6307.254","    0.000"," 9328.334","12057.481"
"M585.15T892.945","10753.769","10992.715","    0.000","11521.448"," 9162.530"," 9556.374","10026.415","14421.838"," 7048.622"," 6360.090"," 9854.932","    0.000"," 9540.435"," 9756.119","10727.983","    0.000"," 8874.468","18350.861"
"M988.312T316.465","10816.839"," 5205.327","    0.000","10518.035"," 9213.189"," 4194.953"," 7667.496","11144.158"," 8423.331"," 5898.222","10932.555","    0.000"," 6283.122"," 6904.282"," 8055.757","    0.000"," 9575.087","10194.758"
"M735.437T1351.512"," 5419.3385","10506.7840","  301.1594"," 7296.0711","12449.1291"," 8908.9319"," 8312.7421"," 9145.1820"," 7463.1438","10382.5521","10917.9920","  776.0806"," 8644.5210"," 8050.4009"," 6005.7560","    0.0000","11081.0146"," 9828.3492"
"M633.697T313.008"," 8075.8465"," 3323.0996","  165.7606"," 5537.4522","10827.3358"," 3389.7850"," 9840.6315"," 4487.2556"," 4442.9148"," 1058.8397"," 5706.6302","    0.0000"," 4308.2382"," 3924.3604"," 3946.6382","    0.0000"," 2268.5255"," 5981.2928"
"M851.154T319.552","14269.81","15436.23","    0.00","16437.91","14343.88","12620.33","12587.06","15006.42","13108.60","14347.35","16040.91","    0.00","14599.52","15741.18","15927.89","    0.00","13328.17","14475.27"
"M265.093T134.502","15326.27","17144.50","    0.00","22340.82","12021.64","11367.96","19265.03","20595.14","14866.40","11793.99","17703.80","    0.00","14968.92","14355.39","14843.33","  194.00","25078.65","15844.05"
"M575.708T1045.732","14014.267","14547.965","    0.000","12189.281","11693.271"," 8560.783"," 9601.772","14971.610","10669.877","16623.446"," 9565.554","    0.000","10412.384","12078.302"," 2432.865","    0.000"," 4369.886","10982.205"
"M657.063T941.851"," 5274.0379"," 7910.7690","    0.0000"," 8468.4653","11049.1419"," 9250.6567"," 9344.7649","13910.0621"," 7500.7009","14558.1446"," 5099.4111","  949.6887","10111.6782","26974.7343"," 8566.0223","    0.0000"," 6842.7526"," 7166.5599"
"M632.663T319.55","12633.7293","17159.0535","  312.9095","28389.4110","27587.0300","16810.9857","33032.7206","22228.4142","27171.3746","17353.4347","33805.5536","  418.6103","27047.0347","26582.6960","25260.7590","  173.0000","30642.7526","28178.9850"
"M593.543T760.107"," 4330.746"," 3527.258","    0.000","14207.065","15833.780","21608.690"," 5723.906","14788.251"," 6887.034","17125.615"," 9805.733","    0.000","11566.708"," 9343.829"," 3623.266","    0.000"," 1230.439"," 6888.126"
"M809.433T1339.33","5663.981","7874.238","   0.000","7548.649","9300.046","8016.537","7276.897","8408.070","9099.644","7604.025","7183.166"," 167.664","6304.791","5886.852","7698.569"," 115.000","7339.091","7735.722"
"M1296.442T316.362","7615.395","2886.352","   0.000","6214.925","6550.067","1489.954","5017.179","9392.867","5788.901","3009.504","8823.774","   0.000","3877.398","4482.896","3688.456"," 200.000","9722.966","8671.926"
"M654.008T318.692"," 8666.403"," 9167.967","    0.000","10939.969","17908.458"," 9489.267","13867.426"," 9527.170","12741.702"," 6412.427","13098.608","  207.907","13296.497","13110.087","15636.397","    0.000","12450.434","20849.647"
"M923.402T931.508"," 7678.4750"," 5181.6242","    0.0000","15362.2510"," 7731.5020"," 5559.1392","10623.4902"," 7797.4839"," 2596.3918","  925.3202"," 5038.3866","    0.0000"," 9314.7137"," 3068.3882"," 5254.2718","    0.0000"," 6651.5591"," 7374.7461"
"M428.2T856.891","2455.335","3004.457","   0.000","5540.312","5862.034","5188.147","5042.357","7742.214","2958.434","1870.239","4674.128","   0.000","5223.543","5188.952","2783.274","   0.000","6042.158","9713.525"
"M281.069T746.743","3891.6261","3608.0445","   0.0000","3901.2318","2249.6239","2657.7395","3390.0913","2746.1499","2784.0938","2583.6568","2944.3462"," 216.3254","3328.7589","2490.5535","2833.1302","   0.0000","3027.3185","2393.3815"
"M703.247T844.715","2925.4883","4160.8848","   0.0000","7603.1476","9241.5716","5655.5377","7733.8938","8574.3353","5191.0637","3007.1850","6053.6741"," 411.9396","2005.8896","5034.9920","5458.8571"," 217.0000","8852.6938","5364.9794"
"M590.015T907.684"," 7204.0848"," 9105.6326","  256.9507"," 9624.1339","14466.0219","16775.4078","13466.0918","18512.8966","11007.2351","21324.8831","15043.9199","    0.0000","13099.1747","15492.6134","13359.7416","    0.0000"," 3236.3403"," 5619.8417"
"M455.081T704.884","15228.2450","19041.3667","  267.6593","31359.8906","13865.1566","14727.0318","20809.1400","28927.0596","14953.8039","17203.7733","21386.8131","  230.1389","17786.1537","19204.2983","15935.5415","    0.0000","11066.6100","21012.6980"
"M970.813T317.253","16291.660"," 7118.943","    0.000","10737.722","14817.846"," 5021.931","14177.474","17190.871"," 9667.652"," 6303.897","12334.498","    0.000"," 7245.709"," 9292.101"," 5484.611","    0.000","15574.419","11429.661"
"M997.575T1403.78"," 90500.2174","132024.6016","     0.0000","129496.9929","106188.0250"," 80043.7431","105337.4544","121436.4868"," 84658.9954","104490.6782","117454.7620","   580.8584"," 90405.5080","100087.5674","113162.7572","   311.0000","200092.0737","115836.7552"
"M1053.286T316.584","19418.9738","12881.1724","  282.3832","19138.6799","16384.8836"," 9700.8718","16249.1957","19247.4550","16926.7810","10325.9174","19213.5072","    0.0000","13521.7130","14818.0206","15285.8729","    0.0000","19883.2535","18507.1329"
"M575.926T1053.198","13756.9505","16540.2736","  409.7862","13336.2535"," 5527.5732"," 3489.0710"," 5738.1592","10382.9015","10949.9092","11458.8728","12331.5802","    0.0000"," 7567.6321"," 8524.7917","14562.1250","    0.0000","23604.0347","15836.2521"
"M1163.085T907.707"," 7825.1468"," 1329.0296","    0.0000","15500.1230","11877.4948"," 6279.4973","13921.7336","27632.8070","17773.1256","45165.8720","22506.7869","    0.0000","13273.6407","11506.4575","13755.2591","    0.0000","    0.0000","  680.5002"
"M421.636T753.774","6268.161","2771.813","   0.000","7503.194","7551.133","8477.472","3628.336","7109.303","4899.232","4838.249","2790.201","   0.000","4629.825","4990.744","2874.389","   0.000","1816.926","3708.010"
"M709.31T874.193","4638.1905","4558.3180","   0.0000","5913.0803","5833.5301","7335.1672","7017.4315","7526.6068","3404.5781","2921.9663","5473.9014"," 213.2114","4164.9741","3704.4676","5150.3090","   0.0000","5398.0626","5037.7527"
"M361.589T316.501","41764.62","42967.95","    0.00","38863.40","49023.62","33514.14","56169.78","37116.29","44782.81","38985.41","43087.42","    0.00","46639.03","45307.87","43441.63","    0.00","59762.87","48216.60"
"M517.099T802.454"," 4832.1068"," 4031.6131","    0.0000"," 8343.7460"," 5367.0888","11205.2246"," 5150.4552","13097.8185"," 8070.0684"," 8483.9880"," 9983.0223","    0.0000","  583.1161"," 6566.5135"," 7037.1457","    0.0000"," 5324.5953"," 4447.2526"
"M404.065T806.181","1612.4735"," 688.0512","   0.0000","2398.8452","3278.8097","2324.8398","1009.2626","5330.8521","2673.7988","2084.0156","3300.6734","   0.0000","   0.0000","1698.6855","2632.7420","   0.0000","1247.8262","3047.6571"
"M982.374T904.236"," 2642.8672"," 3007.9911","  356.1895"," 4796.1674"," 6329.3281"," 5916.6360"," 6774.2584","10020.4906"," 3738.7956"," 1849.1913"," 4437.7592","    0.0000"," 4653.1460"," 5367.0111"," 3866.2970","    0.0000"," 5399.8650"," 5214.7280"
"M383.433T314.152","22176.16","18183.32","    0.00","22310.47","21968.57","19612.02","22166.64","22195.52","18842.30","26776.55","24364.00","    0.00","20897.22","22605.96","26263.08","    0.00","17233.19","23632.05"
"M362.298T315.255"," 8352.186"," 7945.095","    0.000"," 9807.362","11497.513","11059.471","12205.279","13618.870"," 7823.249"," 9335.194","12127.660","    0.000"," 7535.512"," 7749.054"," 8664.699","  213.000","12062.371"," 7258.832"
"M1395.396T991.455","138670.7891"," 55984.3611","     0.0000","346461.9861","184639.3620","234369.8862","160888.0756","858972.3573","153710.7909","218716.2286","379837.9809","   771.5784","235673.7744","158746.6676","178248.7680","     0.0000","123696.3653","129577.4468"
"M481.183T769.795"," 9045.309","16920.083","    0.000","15789.150","11985.874","10024.293","19451.919","22469.064"," 3284.119"," 7215.154"," 5712.510","    0.000"," 3733.090"," 3218.995","11562.238","    0.000"," 4223.847"," 8847.387"
"M407.173T414.983","4433.0226","1012.0150"," 186.6901","6859.0893"," 364.3869"," 845.9575"," 675.4941"," 700.8324"," 169.3751"," 519.6324"," 886.2372"," 554.2409"," 958.4760","1713.3304","2055.0066"," 158.0000"," 316.9254"," 191.1114"
"M1297.451T316.098","10210.854"," 3736.939","    0.000"," 9131.268"," 8619.114"," 2720.896"," 7730.572","11836.399"," 8277.665"," 3097.630","12187.704","    0.000"," 4936.026"," 5090.324"," 5728.199","  198.000","12932.633","10515.892"
"M727.283T864.823","19824.09","17117.67","    0.00","39994.07","32400.03","15293.25","28721.59","36322.65","28650.48","22335.10","39784.10","    0.00","12873.28","20208.61","24861.58","  679.00","66082.82","61877.12"
"M429.387T309.562"," 8798.6423"," 3008.9888","  174.0146"," 7009.3473"," 9928.2480"," 5741.7341"," 4691.9932"," 6242.4525"," 5337.6846"," 3965.4242"," 8221.9148","  600.8625"," 6500.9111"," 6853.7657"," 3582.4981","  180.0000"," 5549.0825","10137.3107"
"M1031.84T1213.333","14865.70","16134.57","    0.00","19096.16","23828.93","10250.09","17225.90","16718.19","14762.59","19677.02","20256.18","    0.00","14213.61","12396.24","17275.25","    0.00","17822.12","11989.26"
"M937.515T1306.76","21697.516","42474.442","    0.000","33585.067","43131.284","36136.689","30096.766","33165.641","36710.445","27851.927","48574.368"," 4696.718","31106.940","30568.244","31422.816","  353.000","46448.590","34900.547"
"M570.518T894.146"," 4917.291"," 4047.562","    0.000"," 6074.027"," 6429.800","13120.821","10340.985"," 7413.225"," 6128.383","12451.935","10424.795","    0.000","11579.440"," 8421.686","11424.452","    0.000"," 6269.926"," 4222.406"
"M1162.717T895.445"," 5289.6555"," 3394.9821","  816.3339"," 4650.2701"," 5072.2148","12737.2031"," 8692.6330"," 8222.2422"," 8759.6453","11555.0117"," 8308.7152","    0.0000"," 6034.5868"," 9692.9186","12281.0876","  400.0000"," 5297.1757"," 5142.1364"
"M289.446T802.654","3624.079","1403.533","   0.000","2501.140","5229.303","6872.623","2208.194","7796.754","5890.147","8120.758","4087.072","   0.000","2258.716","4461.858","4537.701","   0.000","2041.921","3226.488"
"M970.001T316.098"," 4115.643"," 5353.382","    0.000","10844.516"," 8099.174"," 2929.787"," 8063.366","16127.300"," 8356.153"," 7864.449"," 7360.600","    0.000"," 8558.861"," 6801.172"," 6602.063","    0.000","10633.434"," 7844.200"
"M647.193T836.421"," 6421.901"," 5486.558","    0.000"," 9012.611"," 7777.410","11369.386"," 8142.400","10246.564"," 6811.300"," 2861.475"," 6733.255","    0.000"," 7429.186"," 7142.752"," 6479.818","    0.000"," 5939.649"," 5248.511"
"M863.184T809.21"," 6744.8428"," 7103.3356","    0.0000","14974.0669","14627.3422","15122.3965","15568.4971","47983.4600","11320.2514","24126.1440","16672.8060","  197.1868","11584.5556","10582.6506"," 8703.9105","    0.0000"," 9561.3927"," 8541.8580"
"M565.23T844.341","7446.9857","5413.5750","   0.0000","8735.5604","7155.4809","5913.3387","8949.6010","7300.4395","6329.1614","7937.5283","8605.0590"," 815.3993","2890.7684","7926.5748","6395.9587","   0.0000","9420.4871","8212.0665"
"M293.118T1042.937"," 751.8361"," 302.2211","   0.0000"," 392.9927"," 873.5291","4801.3190","5377.7571","2341.1092"," 459.6846","   0.0000","   0.0000","   0.0000","3441.0504"," 478.8447","1105.8525"," 453.0000"," 864.8389"," 206.7608"
"M483.209T897.853","15171.84","22877.52","    0.00","29244.30","17340.35","16607.22","21113.86","18995.43","16030.42","12188.32","20961.12","    0.00","16835.43","15250.47","17919.71","    0.00","28050.91","24691.51"
"M1094.047T894.516"," 24328.48"," 28677.23","     0.00"," 49891.81"," 73060.57","119594.11"," 71138.18"," 75830.43"," 57665.13","102389.76"," 78201.07","     0.00"," 59411.16"," 59686.35"," 63833.48","   218.00"," 20725.87"," 28667.66"
"M317.087T121.975","6832.8801","5848.3316","1355.5299","6081.0246","8402.9240","8209.2301","7206.9435","9423.9144","5945.9514","5405.3135","8099.8679"," 649.0058","5901.5777","6652.3238","5578.6817"," 178.0000","6108.9287","8546.6196"
"M909.388T926.435","13696.035"," 9900.835","    0.000","12260.607","13912.476","22196.310","18373.296","19118.330","12318.875"," 1564.017","14191.720","    0.000","10151.692","16204.454","13827.353","    0.000","10832.416","17789.768"
"M549.258T834.983"," 8226.7388"," 9434.7060","  237.0729","14337.6313"," 6513.0667"," 5136.2316","12435.0295"," 9724.8691"," 8652.0170","  783.4497"," 6949.9821","  264.3600"," 6406.5263"," 7044.5717"," 5461.9995","    0.0000","11396.5375"," 9763.9824"
