"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M593.947T757.746"," 3021.1398"," 9093.1425"," 3780.1023"," 3412.3812","  886.1897","  249.3281"," 7747.6531"," 5864.7496","12256.8975"," 3291.1896"," 7955.0095","    0.0000"," 5921.4562"," 5772.2234","    0.0000","    0.0000","  186.8117"," 2932.8572"
"M367.102T765.544"," 5603.021"," 4468.906"," 6613.633"," 3826.674"," 4034.402","    0.000"," 3889.865"," 4826.320"," 7415.083"," 6417.782"," 5807.707","    0.000"," 6487.212"," 7767.842"," 6307.254","    0.000"," 9328.334","12057.481"
"M585.15T892.945"," 7048.622"," 6360.090"," 9854.932","10753.769","10992.715","    0.000","11521.448"," 9162.530"," 9556.374","10026.415","14421.838","    0.000"," 9540.435"," 9756.119","10727.983","    0.000"," 8874.468","18350.861"
"M988.312T316.465"," 8423.331"," 5898.222","10932.555","10816.839"," 5205.327","    0.000","10518.035"," 9213.189"," 4194.953"," 7667.496","11144.158","    0.000"," 6283.122"," 6904.282"," 8055.757","    0.000"," 9575.087","10194.758"
"M735.437T1351.512"," 7463.1438","10382.5521","10917.9920"," 5419.3385","10506.7840","  301.1594"," 7296.0711","12449.1291"," 8908.9319"," 8312.7421"," 9145.1820","  776.0806"," 8644.5210"," 8050.4009"," 6005.7560","    0.0000","11081.0146"," 9828.3492"
"M851.154T319.552","13108.60","14347.35","16040.91","14269.81","15436.23","    0.00","16437.91","14343.88","12620.33","12587.06","15006.42","    0.00","14599.52","15741.18","15927.89","    0.00","13328.17","14475.27"
"M265.093T134.502","14866.40","11793.99","17703.80","15326.27","17144.50","    0.00","22340.82","12021.64","11367.96","19265.03","20595.14","    0.00","14968.92","14355.39","14843.33","  194.00","25078.65","15844.05"
"M575.708T1045.732","10669.877","16623.446"," 9565.554","14014.267","14547.965","    0.000","12189.281","11693.271"," 8560.783"," 9601.772","14971.610","    0.000","10412.384","12078.302"," 2432.865","    0.000"," 4369.886","10982.205"
"M657.063T941.851"," 7500.7009","14558.1446"," 5099.4111"," 5274.0379"," 7910.7690","    0.0000"," 8468.4653","11049.1419"," 9250.6567"," 9344.7649","13910.0621","  949.6887","10111.6782","26974.7343"," 8566.0223","    0.0000"," 6842.7526"," 7166.5599"
"M632.663T319.55","27171.3746","17353.4347","33805.5536","12633.7293","17159.0535","  312.9095","28389.4110","27587.0300","16810.9857","33032.7206","22228.4142","  418.6103","27047.0347","26582.6960","25260.7590","  173.0000","30642.7526","28178.9850"
"M809.433T1339.33","9099.644","7604.025","7183.166","5663.981","7874.238","   0.000","7548.649","9300.046","8016.537","7276.897","8408.070"," 167.664","6304.791","5886.852","7698.569"," 115.000","7339.091","7735.722"
"M654.008T318.692","12741.702"," 6412.427","13098.608"," 8666.403"," 9167.967","    0.000","10939.969","17908.458"," 9489.267","13867.426"," 9527.170","  207.907","13296.497","13110.087","15636.397","    0.000","12450.434","20849.647"
"M923.402T931.508"," 2596.3918","  925.3202"," 5038.3866"," 7678.4750"," 5181.6242","    0.0000","15362.2510"," 7731.5020"," 5559.1392","10623.4902"," 7797.4839","    0.0000"," 9314.7137"," 3068.3882"," 5254.2718","    0.0000"," 6651.5591"," 7374.7461"
"M428.2T856.891","2958.434","1870.239","4674.128","2455.335","3004.457","   0.000","5540.312","5862.034","5188.147","5042.357","7742.214","   0.000","5223.543","5188.952","2783.274","   0.000","6042.158","9713.525"
"M281.069T746.743","2784.0938","2583.6568","2944.3462","3891.6261","3608.0445","   0.0000","3901.2318","2249.6239","2657.7395","3390.0913","2746.1499"," 216.3254","3328.7589","2490.5535","2833.1302","   0.0000","3027.3185","2393.3815"
"M703.247T844.715","5191.0637","3007.1850","6053.6741","2925.4883","4160.8848","   0.0000","7603.1476","9241.5716","5655.5377","7733.8938","8574.3353"," 411.9396","2005.8896","5034.9920","5458.8571"," 217.0000","8852.6938","5364.9794"
"M590.015T907.684","11007.2351","21324.8831","15043.9199"," 7204.0848"," 9105.6326","  256.9507"," 9624.1339","14466.0219","16775.4078","13466.0918","18512.8966","    0.0000","13099.1747","15492.6134","13359.7416","    0.0000"," 3236.3403"," 5619.8417"
"M455.081T704.884","14953.8039","17203.7733","21386.8131","15228.2450","19041.3667","  267.6593","31359.8906","13865.1566","14727.0318","20809.1400","28927.0596","  230.1389","17786.1537","19204.2983","15935.5415","    0.0000","11066.6100","21012.6980"
"M970.813T317.253"," 9667.652"," 6303.897","12334.498","16291.660"," 7118.943","    0.000","10737.722","14817.846"," 5021.931","14177.474","17190.871","    0.000"," 7245.709"," 9292.101"," 5484.611","    0.000","15574.419","11429.661"
"M997.575T1403.78"," 84658.9954","104490.6782","117454.7620"," 90500.2174","132024.6016","     0.0000","129496.9929","106188.0250"," 80043.7431","105337.4544","121436.4868","   580.8584"," 90405.5080","100087.5674","113162.7572","   311.0000","200092.0737","115836.7552"
"M1053.286T316.584","16926.7810","10325.9174","19213.5072","19418.9738","12881.1724","  282.3832","19138.6799","16384.8836"," 9700.8718","16249.1957","19247.4550","    0.0000","13521.7130","14818.0206","15285.8729","    0.0000","19883.2535","18507.1329"
"M1163.085T907.707","17773.1256","45165.8720","22506.7869"," 7825.1468"," 1329.0296","    0.0000","15500.1230","11877.4948"," 6279.4973","13921.7336","27632.8070","    0.0000","13273.6407","11506.4575","13755.2591","    0.0000","    0.0000","  680.5002"
"M421.636T753.774","4899.232","4838.249","2790.201","6268.161","2771.813","   0.000","7503.194","7551.133","8477.472","3628.336","7109.303","   0.000","4629.825","4990.744","2874.389","   0.000","1816.926","3708.010"
"M709.31T874.193","3404.5781","2921.9663","5473.9014","4638.1905","4558.3180","   0.0000","5913.0803","5833.5301","7335.1672","7017.4315","7526.6068"," 213.2114","4164.9741","3704.4676","5150.3090","   0.0000","5398.0626","5037.7527"
"M361.589T316.501","44782.81","38985.41","43087.42","41764.62","42967.95","    0.00","38863.40","49023.62","33514.14","56169.78","37116.29","    0.00","46639.03","45307.87","43441.63","    0.00","59762.87","48216.60"
"M517.099T802.454"," 8070.0684"," 8483.9880"," 9983.0223"," 4832.1068"," 4031.6131","    0.0000"," 8343.7460"," 5367.0888","11205.2246"," 5150.4552","13097.8185","    0.0000","  583.1161"," 6566.5135"," 7037.1457","    0.0000"," 5324.5953"," 4447.2526"
"M982.374T904.236"," 3738.7956"," 1849.1913"," 4437.7592"," 2642.8672"," 3007.9911","  356.1895"," 4796.1674"," 6329.3281"," 5916.6360"," 6774.2584","10020.4906","    0.0000"," 4653.1460"," 5367.0111"," 3866.2970","    0.0000"," 5399.8650"," 5214.7280"
"M383.433T314.152","18842.30","26776.55","24364.00","22176.16","18183.32","    0.00","22310.47","21968.57","19612.02","22166.64","22195.52","    0.00","20897.22","22605.96","26263.08","    0.00","17233.19","23632.05"
"M362.298T315.255"," 7823.249"," 9335.194","12127.660"," 8352.186"," 7945.095","    0.000"," 9807.362","11497.513","11059.471","12205.279","13618.870","    0.000"," 7535.512"," 7749.054"," 8664.699","  213.000","12062.371"," 7258.832"
"M481.183T769.795"," 3284.119"," 7215.154"," 5712.510"," 9045.309","16920.083","    0.000","15789.150","11985.874","10024.293","19451.919","22469.064","    0.000"," 3733.090"," 3218.995","11562.238","    0.000"," 4223.847"," 8847.387"
"M407.173T414.983"," 169.3751"," 519.6324"," 886.2372","4433.0226","1012.0150"," 186.6901","6859.0893"," 364.3869"," 845.9575"," 675.4941"," 700.8324"," 554.2409"," 958.4760","1713.3304","2055.0066"," 158.0000"," 316.9254"," 191.1114"
"M1297.451T316.098"," 8277.665"," 3097.630","12187.704","10210.854"," 3736.939","    0.000"," 9131.268"," 8619.114"," 2720.896"," 7730.572","11836.399","    0.000"," 4936.026"," 5090.324"," 5728.199","  198.000","12932.633","10515.892"
"M727.283T864.823","28650.48","22335.10","39784.10","19824.09","17117.67","    0.00","39994.07","32400.03","15293.25","28721.59","36322.65","    0.00","12873.28","20208.61","24861.58","  679.00","66082.82","61877.12"
"M847.495T1389.03","15934.862","22489.265","22894.771","12451.005","22481.219","11858.945","20126.698","16736.785","23859.201","12306.779","21276.860"," 9687.709","14364.758","18579.649","13534.835"," 8050.000","22252.269","15509.421"
"M1031.84T1213.333","14762.59","19677.02","20256.18","14865.70","16134.57","    0.00","19096.16","23828.93","10250.09","17225.90","16718.19","    0.00","14213.61","12396.24","17275.25","    0.00","17822.12","11989.26"
"M937.515T1306.76","36710.445","27851.927","48574.368","21697.516","42474.442","    0.000","33585.067","43131.284","36136.689","30096.766","33165.641"," 4696.718","31106.940","30568.244","31422.816","  353.000","46448.590","34900.547"
"M570.518T894.146"," 6128.383","12451.935","10424.795"," 4917.291"," 4047.562","    0.000"," 6074.027"," 6429.800","13120.821","10340.985"," 7413.225","    0.000","11579.440"," 8421.686","11424.452","    0.000"," 6269.926"," 4222.406"
"M1162.717T895.445"," 8759.6453","11555.0117"," 8308.7152"," 5289.6555"," 3394.9821","  816.3339"," 4650.2701"," 5072.2148","12737.2031"," 8692.6330"," 8222.2422","    0.0000"," 6034.5868"," 9692.9186","12281.0876","  400.0000"," 5297.1757"," 5142.1364"
"M289.446T802.654","5890.147","8120.758","4087.072","3624.079","1403.533","   0.000","2501.140","5229.303","6872.623","2208.194","7796.754","   0.000","2258.716","4461.858","4537.701","   0.000","2041.921","3226.488"
"M970.001T316.098"," 8356.153"," 7864.449"," 7360.600"," 4115.643"," 5353.382","    0.000","10844.516"," 8099.174"," 2929.787"," 8063.366","16127.300","    0.000"," 8558.861"," 6801.172"," 6602.063","    0.000","10633.434"," 7844.200"
"M647.193T836.421"," 6811.300"," 2861.475"," 6733.255"," 6421.901"," 5486.558","    0.000"," 9012.611"," 7777.410","11369.386"," 8142.400","10246.564","    0.000"," 7429.186"," 7142.752"," 6479.818","    0.000"," 5939.649"," 5248.511"
"M968.365T965.957","30644.9660"," 4715.4381","31805.3437","15154.4898","27082.9323","  425.9694","68775.0893","27999.4918","24603.8302","45469.0156","26019.2359","  375.5078","36695.2160","27134.0298","36084.6289","  292.0000","32171.8712","22217.9458"
"M863.184T809.21","11320.2514","24126.1440","16672.8060"," 6744.8428"," 7103.3356","    0.0000","14974.0669","14627.3422","15122.3965","15568.4971","47983.4600","  197.1868","11584.5556","10582.6506"," 8703.9105","    0.0000"," 9561.3927"," 8541.8580"
"M565.23T844.341","6329.1614","7937.5283","8605.0590","7446.9857","5413.5750","   0.0000","8735.5604","7155.4809","5913.3387","8949.6010","7300.4395"," 815.3993","2890.7684","7926.5748","6395.9587","   0.0000","9420.4871","8212.0665"
"M293.118T1042.937"," 459.6846","   0.0000","   0.0000"," 751.8361"," 302.2211","   0.0000"," 392.9927"," 873.5291","4801.3190","5377.7571","2341.1092","   0.0000","3441.0504"," 478.8447","1105.8525"," 453.0000"," 864.8389"," 206.7608"
"M483.209T897.853","16030.42","12188.32","20961.12","15171.84","22877.52","    0.00","29244.30","17340.35","16607.22","21113.86","18995.43","    0.00","16835.43","15250.47","17919.71","    0.00","28050.91","24691.51"
"M1094.047T894.516"," 57665.13","102389.76"," 78201.07"," 24328.48"," 28677.23","     0.00"," 49891.81"," 73060.57","119594.11"," 71138.18"," 75830.43","     0.00"," 59411.16"," 59686.35"," 63833.48","   218.00"," 20725.87"," 28667.66"
"M317.087T121.975","5945.9514","5405.3135","8099.8679","6832.8801","5848.3316","1355.5299","6081.0246","8402.9240","8209.2301","7206.9435","9423.9144"," 649.0058","5901.5777","6652.3238","5578.6817"," 178.0000","6108.9287","8546.6196"
"M909.388T926.435","12318.875"," 1564.017","14191.720","13696.035"," 9900.835","    0.000","12260.607","13912.476","22196.310","18373.296","19118.330","    0.000","10151.692","16204.454","13827.353","    0.000","10832.416","17789.768"
"M549.258T834.983"," 8652.0170","  783.4497"," 6949.9821"," 8226.7388"," 9434.7060","  237.0729","14337.6313"," 6513.0667"," 5136.2316","12435.0295"," 9724.8691","  264.3600"," 6406.5263"," 7044.5717"," 5461.9995","    0.0000","11396.5375"," 9763.9824"
"M415.744T872.34","15341.777"," 7850.957","17273.164","10314.795","15131.344","    0.000","11921.019","15013.473","12599.422","12049.337","17081.403","    0.000","12221.777"," 7283.301"," 8836.327","    0.000","16801.606","14822.911"
"M451.125T735.96"," 7913.6671"," 3865.5156"," 6987.3277"," 8078.4056"," 5328.4012","    0.0000","13757.6877"," 7262.6613"," 8019.0800"," 8037.3463","11390.1001","  211.0177"," 3890.8595","10066.4027"," 8439.9733","  242.0000"," 7634.6569"," 7931.0256"
"M361.481T320.767","24457.30","18790.38","23136.43","28077.67","19000.82","    0.00","24713.93","19363.24","20643.23","25839.50","16085.91","    0.00","23422.48","19851.96","11564.44","  218.00","22242.67","26440.55"
"M409.075T744.412","4883.291","5567.224","5040.054","4482.091","5310.194","   0.000","6565.556","4672.381","5846.360","6482.142","5493.092","   0.000","5429.316","2926.041","6360.052","   0.000","3723.910","6361.087"
"M457.136T788.61","2364.6100"," 826.2982","2956.0131","1423.5992","1847.9236","   0.0000","3634.6911","3280.3508","2682.7756","3153.5936","3476.8790","   0.0000","3251.1875","2649.1488","1389.6914","   0.0000","2462.6384","4485.4969"
"M311.138T170.155"," 6614.837"," 6858.846"," 9714.247"," 7455.711"," 7972.370"," 1254.650"," 8888.638"," 5824.726"," 9253.397"," 9989.782"," 9926.790"," 1372.613"," 7267.233"," 6222.031"," 7032.935"," 1140.000","10265.901","11547.504"
"M593.763T756.056","3660.8266","6505.1880","3925.0640","1512.1717","1432.5682"," 329.4712","6278.9108","6671.6293","7935.0457","4049.2342","6589.6151"," 950.2352","4515.6328","4335.4471","1411.6231"," 634.0000"," 359.6799","3041.5799"
"M392.068T765.784","6877.276","7717.235","7349.358","5099.702","4990.447","   0.000","5270.938","5140.775","6267.144","7896.560","9652.783","   0.000","8059.624","6897.637","5462.031","   0.000","5578.788","5082.646"
"M433.661T789.942","10580.563"," 8968.400","14913.611","10941.483","10590.536","    0.000","10786.573","11353.305"," 9850.900","10035.119","15039.744","    0.000","10064.338"," 8776.457"," 7367.711","    0.000","17680.718","19666.547"
"M919.493T1102.884"," 4078.169"," 9732.084"," 9615.554"," 5846.257","10525.558","    0.000"," 7041.899","12692.412"," 6314.687"," 8929.272"," 8769.536","    0.000"," 7238.204"," 7513.455"," 7337.835","    0.000"," 8500.610"," 6906.624"
"M437.044T765.875","30108.0107","17830.2720","29559.2589","27676.4891","19923.2525","  752.0334","19550.7928","32720.2920","36538.0092","51387.0052","38668.2380"," 1687.1965","27525.6769","22174.3971","42361.0929","  699.0000","50408.7931","49623.6917"
"M715.427T310.719"," 6362.586"," 7607.756"," 4865.522"," 8896.876"," 7164.807","    0.000","10417.436"," 5604.772"," 7376.466"," 6604.241"," 8004.516","    0.000"," 5545.771"," 8388.405"," 6345.331","    0.000"," 7637.650"," 2852.174"
"M1095.84T892.791"," 7299.980","13833.742"," 1820.859"," 8594.210","10889.815","    0.000","18224.243","16872.433","17962.255","18698.452","14203.914","    0.000"," 8199.884"," 9074.433","20418.620","    0.000","10301.484"," 9884.540"
"M485.168T916.74"," 8086.339"," 5162.859"," 9755.265"," 8977.371"," 7215.499","    0.000"," 7466.941"," 7379.941"," 8780.626"," 7129.660","10744.169","    0.000"," 8911.664"," 8543.138"," 5312.824","    0.000","13498.788","11346.773"
"M313.119T883.187","30835.008"," 2096.802","23597.107","27239.642","21739.047","    0.000","74450.770","33482.826","15896.952","34790.807","40445.547","    0.000","21472.981","26528.334","11701.236","    0.000","25677.637","12739.488"
"M433.039T456.919"," 188.1745","   0.0000","   0.0000","1189.5802"," 826.4604"," 428.6339","9907.1372"," 848.6641"," 501.2793","4615.1639","3579.2870","   0.0000","5048.8156","5339.8699","6049.9779"," 168.0000","   0.0000"," 871.3095"
"M447.259T942.596"," 7252.3274"," 7571.9726"," 7760.3705"," 7350.6917"," 4979.8218","  390.1611"," 8174.4853"," 9569.4552","10159.0677"," 9996.8646"," 9084.8861","  300.7799"," 8721.8264"," 6908.3789"," 3865.6406","    0.0000"," 8029.2154"," 6660.9654"
"M355.067T660.488","20999.6827","23899.2387","32868.3633","18283.3438","17519.7819","  816.3669","36538.8856","17399.5433","19949.3053","18437.6356","34494.5330","    0.0000","19043.6262","18994.0833","25090.5200","  166.0000","14176.1966","13309.2112"
"M1134.038T907.684","104091.76","186463.06","216575.42"," 23207.01"," 39769.73","     0.00"," 59088.74"," 65127.59"," 34045.51"," 60099.24","149503.58","     0.00"," 12422.86"," 58513.06","134416.30","     0.00"," 13203.69"," 20411.27"
"M819.254T316.358"," 6553.398"," 4883.210"," 9806.892"," 8752.365"," 5114.750","    0.000","10497.230"," 8461.630"," 3538.411"," 8286.313"," 8743.410","    0.000"," 5816.793"," 7101.086"," 6411.579","    0.000","10264.510"," 8873.519"
"M383.609T322.831","22686.51","26547.23","24307.83","24962.98","24652.04","    0.00","29469.14","28227.37","23965.21","23022.60","26295.40","    0.00","26149.44","27347.02","27705.87","    0.00","21486.70","26603.98"
"M341.31T626.276"," 3276.6375"," 3374.5132"," 4597.9538","14049.6298"," 4847.6102","  212.9146","20517.9216"," 8229.0155"," 9549.0899","12189.1354"," 8906.7215","    0.0000","12361.5659","16643.9889","17206.2956","    0.0000"," 9439.3867"," 7093.5743"
"M579.151T798.32"," 7375.222"," 6127.565"," 5966.408"," 3379.554"," 2899.265","    0.000"," 7110.630"," 5439.346"," 8939.847"," 5223.744","24031.499","    0.000"," 5588.377"," 4673.446"," 4157.572","    0.000"," 1924.032"," 3175.175"
"M784.154T761.471","4879.466","4531.188","6042.677","3650.978","3847.072","   0.000","5343.145","5213.889","5485.548","6606.034","5247.208","   0.000","3807.383","5870.491","4276.618"," 298.000","6613.824","7450.330"
