"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M637.36T17.55,2.2004,0.11518,0.93864,0.46229,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1033.8T17.55,2.198,0.11547,0.93752,0.46229,Third_Time-Point_Control - Other; Third_Time-Point_Drought - Other
M1136.78T16.56,2.1866,0.11689,0.93222,0.46316,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M977.8T12.55,2.1849,0.11711,0.93142,0.46316,Other - Third_Time-Point_Drought
M901.82T17.55,2.1842,0.11719,0.93111,0.46316,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1024.13T17.48,2.1832,0.11732,0.93064,0.46316,Third_Time-Point_Control - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other
M575.48T1555.33,2.1676,0.11931,0.92334,0.46623,Third_Time-Point_Xanthomonas - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M1215.76T17.4,2.1651,0.11962,0.92218,0.46623,Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other
M759.85T17.56,2.1621,0.12002,0.92075,0.46623,Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Third_Time-Point_Control
M1137.11T17.55,2.1594,0.12036,0.91952,0.46623,Third_Time-Point_Drought - Other
M1092.12T17.56,2.1579,0.12056,0.91879,0.46623,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1199.44T12.55,2.1559,0.12081,0.91789,0.46623,Other - Third_Time-Point_Drought
M1064.47T13.55,2.1539,0.12108,0.91692,0.46623,Other - Third_Time-Point_Control; Third_Time-Point_Xanthomonas - Third_Time-Point_Control
M768.86T17.56,2.1496,0.12164,0.91494,0.46623,Third_Time-Point_Fusarium - Other
M917.15T16.56,2.1485,0.12179,0.9144,0.46623,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M800.83T11.54,2.1424,0.12259,0.91154,0.46677,Other - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M1061.13T13.54,2.1412,0.12275,0.91099,0.46677,Third_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1610.94T13.55,2.1224,0.12527,0.90215,0.47478,Third_Time-Point_Control - Other; Third_Time-Point_Xanthomonas - Other
M1288.74T16.98,2.1167,0.12604,0.89951,0.47492,Third_Time-Point_Control - Third_Time-Point_Fusarium; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1166.77T17.55,2.1159,0.12614,0.89913,0.47492,Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1227.76T17.55,2.1056,0.12757,0.89426,0.47869,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M671.36T17.55,2.1013,0.12815,0.89228,0.4793,Third_Time-Point_Fusarium - Third_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M706.84T18.57,2.0941,0.12916,0.88887,0.4815,Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1210.26T12.61,2.0876,0.13007,0.88581,0.48298,Other - Third_Time-Point_Drought
M670.37T13.55,2.0834,0.13067,0.88383,0.48298,Other - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1318.74T12.55,2.0822,0.13083,0.88328,0.48298,Third_Time-Point_Control - Third_Time-Point_Drought
M1091.45T17.56,2.0778,0.13146,0.88122,0.48371,""
M825.83T18.56,2.0717,0.13234,0.87831,0.48538,Third_Time-Point_Drought - Third_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1167.77T12.54,2.0658,0.13319,0.87554,0.48693,Other - Third_Time-Point_Drought
M962.8T17.56,2.048,0.13578,0.86717,0.49342,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M947.82T12.55,2.0477,0.13583,0.867,0.49342,Third_Time-Point_Fusarium - Third_Time-Point_Drought
M1054.79T17.56,2.0413,0.13677,0.86399,0.4946,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M247.08T831.65,2.0354,0.13766,0.8612,0.4946,Third_Time-Point_Control - Third_Time-Point_Drought
M1408.73T16.56,2.0323,0.13813,0.85973,0.4946,Third_Time-Point_Fusarium - Other
M1197.43T17.56,2.0298,0.1385,0.85855,0.4946,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M795.84T17.57,2.0293,0.13857,0.85833,0.4946,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1118.77T17.56,2.0193,0.14009,0.8536,0.4946,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M772.84T17.56,2.014,0.14091,0.85107,0.4946,""
M1149.78T11.55,2.0126,0.14112,0.85041,0.4946,Other - Third_Time-Point_Drought
M989.8T12.54,2.0118,0.14124,0.85004,0.4946,Other - Third_Time-Point_Drought
M1084.28T17.56,2.0084,0.14177,0.84841,0.4946,Third_Time-Point_Control - Third_Time-Point_Fusarium
M1235.75T17.56,2.0059,0.14215,0.84727,0.4946,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1537.02T14.08,2.0044,0.14239,0.84652,0.4946,Third_Time-Point_Drought - Third_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1002.47T16.93,2.002,0.14275,0.84542,0.4946,""
M1024.8T12.54,1.9975,0.14346,0.84326,0.4946,Third_Time-Point_Xanthomonas - Third_Time-Point_Control; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M1258.75T17.56,1.9966,0.14361,0.84282,0.4946,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M676.85T19.54,1.9962,0.14366,0.84268,0.4946,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1061.79T17.56,1.9939,0.14403,0.84156,0.4946,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1939.63T13.55,1.9921,0.1443,0.84073,0.4946,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Control
M1633.39T13.55,1.9871,0.14509,0.83836,0.4946,Third_Time-Point_Control - Other
M1008.13T17.48,1.9867,0.14516,0.83816,0.4946,Third_Time-Point_Control - Other
M1120.78T16.56,1.9839,0.14561,0.83681,0.4946,Third_Time-Point_Drought - Other
M1108.27T13.55,1.9824,0.14584,0.83612,0.4946,Other - Third_Time-Point_Xanthomonas
M1406.22T13.55,1.9786,0.14645,0.83431,0.4946,Third_Time-Point_Control - Other
M828.83T12.29,1.976,0.14686,0.83309,0.4946,Other - Third_Time-Point_Drought
M1633.93T13.55,1.975,0.14703,0.83259,0.4946,Third_Time-Point_Control - Other; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1024.29T17.56,1.9696,0.1479,0.83002,0.49533,Third_Time-Point_Drought - Other
M1025.8T13.55,1.9656,0.14855,0.82814,0.49533,Other - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M979.31T813.63,1.9655,0.14856,0.82811,0.49533,Third_Time-Point_Control - Third_Time-Point_Drought
M1101.78T16.56,1.9559,0.15013,0.82354,0.49898,Third_Time-Point_Drought - Other
M954.14T16.72,1.9531,0.15059,0.82221,0.49898,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M902.16T16.56,1.9508,0.15097,0.82112,0.49898,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M913.49T13.02,1.9408,0.15264,0.81634,0.50304,Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M1480.2T13.55,1.9346,0.15368,0.81339,0.50454,Third_Time-Point_Fusarium - Third_Time-Point_Control
M843.82T18.56,1.9328,0.15398,0.81253,0.50454,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1600.69T13.55,1.9193,0.15627,0.80613,0.51053,Third_Time-Point_Control - Other; Third_Time-Point_Xanthomonas - Other
M1235.76T12.54,1.9144,0.15713,0.80375,0.51053,Other - Third_Time-Point_Control; Third_Time-Point_Xanthomonas - Third_Time-Point_Control
M1177.1T13.54,1.9142,0.15715,0.80367,0.51053,Other - Third_Time-Point_Control
M894.16T16.98,1.903,0.1591,0.79834,0.51387,Third_Time-Point_Fusarium - Other
M1183.76T17.55,1.8968,0.16018,0.7954,0.51387,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M833.83T17.56,1.8966,0.16022,0.79529,0.51387,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1049.11T13.55,1.8941,0.16067,0.79407,0.51387,Other - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M990.14T17.56,1.8924,0.16096,0.79328,0.51387,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M999.14T16.55,1.8898,0.16142,0.79204,0.51387,Third_Time-Point_Fusarium - Other
M902.81T18.56,1.8877,0.1618,0.79101,0.51387,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1434.47T13.55,1.8834,0.16256,0.78898,0.51387,Third_Time-Point_Xanthomonas - Other
M1257.75T12.55,1.8815,0.1629,0.78807,0.51387,Third_Time-Point_Xanthomonas - Third_Time-Point_Control; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M1058.12T17.56,1.8808,0.16304,0.78772,0.51387,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M766.83T19.56,1.8801,0.16315,0.7874,0.51387,Third_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1311.44T14.55,1.8755,0.16399,0.78518,0.51507,Other - Third_Time-Point_Xanthomonas
M672.87T17.56,1.8717,0.16467,0.78338,0.51579,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1284.74T17.56,1.8583,0.16712,0.77696,0.51712,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1001.3T17.55,1.8581,0.16716,0.77687,0.51712,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1502.71T13.55,1.8564,0.16747,0.77605,0.51712,Other - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1175.76T17.47,1.8539,0.16793,0.77486,0.51712,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M970.48T13.55,1.8526,0.16817,0.77425,0.51712,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1650.92T13.6,1.8503,0.1686,0.77314,0.51712,Third_Time-Point_Xanthomonas - Third_Time-Point_Control
M835.83T17.56,1.8468,0.16925,0.77148,0.51712,Third_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M831.34T17.56,1.8464,0.16933,0.77127,0.51712,""
M1423.46T13.55,1.8455,0.16949,0.77086,0.51712,Third_Time-Point_Control - Other
M1075.45T16.55,1.8447,0.16964,0.77046,0.51712,Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other
M748.52T13.55,1.8388,0.17074,0.76766,0.51907,Third_Time-Point_Control - Third_Time-Point_Drought
M1077.44T17.56,1.8274,0.17292,0.76216,0.52371,Third_Time-Point_Fusarium - Other
M1061.28T18.56,1.8235,0.17366,0.7603,0.52371,Other - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1747.42T13.55,1.8214,0.17406,0.7593,0.52371,Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M1274.74T17.56,1.8201,0.17432,0.75865,0.52371,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M663.46T1386.95,1.8181,0.1747,0.75771,0.52371,Third_Time-Point_Drought - Third_Time-Point_Fusarium; Third_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M1159.77T17.56,1.8164,0.17503,0.75689,0.52371,Third_Time-Point_Drought - Other
M631.86T17.56,1.8127,0.17575,0.7551,0.52449,Other - Third_Time-Point_Xanthomonas
M1197.76T17.56,1.8051,0.17722,0.75149,0.52748,""
M1149.77T17.56,1.7979,0.17865,0.74799,0.52986,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M420.91T18.56,1.7926,0.17969,0.74548,0.52986,Third_Time-Point_Fusarium - Other
M341.27T1369.82,1.7919,0.17984,0.74511,0.52986,Third_Time-Point_Fusarium - Other
M1448.71T16.98,1.7878,0.18064,0.74318,0.52986,Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1163.44T16.55,1.7869,0.18084,0.74271,0.52986,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1169.5T13.55,1.7859,0.18103,0.74225,0.52986,Other - Third_Time-Point_Drought
M1017.79T17.56,1.7838,0.18145,0.74125,0.52986,""
M1034.8T12.55,1.7813,0.18195,0.74005,0.52986,Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought
M1121.78T12.55,1.78,0.18221,0.73943,0.52986,Third_Time-Point_Drought - Third_Time-Point_Fusarium
M1265.42T17.55,1.7775,0.18272,0.73822,0.52998,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M996.8T17.56,1.7713,0.18399,0.7352,0.53057,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1117.28T13.55,1.7698,0.18428,0.73451,0.53057,""
M900.82T12.55,1.7696,0.18432,0.73442,0.53057,Other - Third_Time-Point_Drought
M1576.95T13.55,1.7555,0.18724,0.7276,0.53761,Third_Time-Point_Xanthomonas - Third_Time-Point_Control
M741.85T17.56,1.7525,0.18787,0.72615,0.53805,Third_Time-Point_Drought - Other
M1841.88T13.55,1.7458,0.18927,0.72292,0.53963,""
M1421.72T17.55,1.7432,0.18981,0.72169,0.53963,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1825.15T13.55,1.743,0.18985,0.7216,0.53963,Other - Third_Time-Point_Control
M1220.75T17.55,1.7362,0.1913,0.71829,0.54015,""
M352.92T20.57,1.7307,0.19247,0.71564,0.54015,""
M977.8T17.56,1.7304,0.19252,0.71552,0.54015,""
M1821.98T13.55,1.7301,0.19259,0.71538,0.54015,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1174.45T13.55,1.7264,0.19338,0.7136,0.54015,Other - Third_Time-Point_Drought
M1118.1T13.54,1.7254,0.19359,0.71312,0.54015,Third_Time-Point_Drought - Third_Time-Point_Fusarium
M872.16T17.4,1.7254,0.1936,0.71309,0.54015,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1752.91T13.55,1.7233,0.19404,0.7121,0.54015,Third_Time-Point_Drought - Other
M833.5T16.56,1.7221,0.1943,0.71153,0.54015,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M922.8T18.56,1.7159,0.19565,0.70853,0.54143,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1515.2T13.55,1.7146,0.19594,0.70787,0.54143,Third_Time-Point_Xanthomonas - Third_Time-Point_Control
M937.81T12.55,1.7134,0.19619,0.70732,0.54143,Other - Third_Time-Point_Control
M1343.06T12.55,1.7075,0.19749,0.70446,0.54284,Other - Third_Time-Point_Fusarium
M1092.79T12.55,1.7067,0.19766,0.70409,0.54284,Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought
M1507.7T16.55,1.6956,0.20013,0.69869,0.54831,Other - Third_Time-Point_Xanthomonas
M899.82T17.56,1.69,0.20136,0.69602,0.55036,Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Fusarium
M1034.29T12.55,1.6855,0.20239,0.69381,0.55103,Third_Time-Point_Fusarium - Third_Time-Point_Drought
M1148.78T12.54,1.6846,0.20258,0.69341,0.55103,Other - Third_Time-Point_Control
M1424.72T12.6,1.6792,0.20381,0.69077,0.55118,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1563.69T15.56,1.6784,0.204,0.69038,0.55118,Other - Third_Time-Point_Xanthomonas
M1678.94T13.55,1.678,0.20409,0.69019,0.55118,Third_Time-Point_Fusarium - Third_Time-Point_Drought
M1398.72T17.56,1.6726,0.20531,0.68759,0.55171,""
M802.84T12.55,1.6724,0.20535,0.6875,0.55171,Other - Third_Time-Point_Xanthomonas
M1674.67T13.6,1.6707,0.20574,0.68668,0.55171,Third_Time-Point_Drought - Third_Time-Point_Fusarium
M1159.44T17.56,1.6651,0.20703,0.68397,0.55386,Third_Time-Point_Fusarium - Other
M1378.73T13.55,1.6576,0.20876,0.68035,0.55719,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M963.81T12.29,1.6515,0.21019,0.67739,0.55968,Other - Third_Time-Point_Control
M951.8T17.69,1.6462,0.21146,0.67478,0.56074,""
M1363.73T17.55,1.6457,0.21157,0.67454,0.56074,Third_Time-Point_Fusarium - Other
M1291.08T13.55,1.6426,0.2123,0.67305,0.56136,Other - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1417.47T13.55,1.6384,0.2133,0.67101,0.5627,Third_Time-Point_Control - Other
M1121.78T17.56,1.6252,0.21647,0.66461,0.56973,Third_Time-Point_Fusarium - Other
M1672.4T13.49,1.6175,0.21832,0.6609,0.57329,Third_Time-Point_Control - Third_Time-Point_Drought
M980.13T17.56,1.6107,0.22001,0.65757,0.5747,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1372.99T13.55,1.6078,0.22071,0.65618,0.5747,""
M1375.73T12.54,1.6075,0.22079,0.65602,0.5747,Other - Third_Time-Point_Control
M794.84T17.56,1.6071,0.22088,0.65584,0.5747,""
M931.15T16.07,1.6038,0.22169,0.65425,0.5752,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1090.11T16.95,1.6022,0.22209,0.65348,0.5752,Third_Time-Point_Drought - Other
M1185.52T13.55,1.5974,0.22329,0.65113,0.577,Third_Time-Point_Fusarium - Third_Time-Point_Drought
M911.81T18.56,1.5939,0.22417,0.64943,0.57795,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1627.95T13.58,1.5878,0.22571,0.64646,0.58032,Third_Time-Point_Drought - Other
M1262.08T17.04,1.5862,0.2261,0.64569,0.58032,""
M933.32T12.54,1.5818,0.22722,0.64356,0.58186,""
M1496.04T13.55,1.5767,0.22851,0.6411,0.58385,""
M1041.29T12.55,1.5743,0.22914,0.6399,0.58387,Other - Third_Time-Point_Xanthomonas
M965.81T12.55,1.5713,0.2299,0.63846,0.58387,""
M1798.65T13.55,1.5675,0.23089,0.63659,0.58387,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M680.86T11.54,1.5669,0.23104,0.63632,0.58387,Other - Third_Time-Point_Control
M978.15T11.61,1.5665,0.23115,0.6361,0.58387,Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M536.9T17.56,1.5605,0.23269,0.63322,0.58387,""
M918.81T18.56,1.5592,0.23303,0.63258,0.58387,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M944.82T17.56,1.559,0.23309,0.63248,0.58387,Third_Time-Point_Drought - Other
M1505.38T13.55,1.5588,0.23314,0.63239,0.58387,Third_Time-Point_Fusarium - Other
M1024.29T12.55,1.5548,0.2342,0.63041,0.58525,""
M1167.1T17.55,1.552,0.23494,0.62905,0.58539,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1447.22T13.55,1.5486,0.23582,0.62743,0.58539,""
M903.48T13.45,1.5467,0.23633,0.62649,0.58539,""
M1537.7T13.55,1.5442,0.23699,0.62526,0.58539,Other - Third_Time-Point_Control
M1587.38T13.99,1.5421,0.23756,0.62423,0.58539,Third_Time-Point_Xanthomonas - Other
M882.81T18.56,1.5414,0.23774,0.6239,0.58539,Third_Time-Point_Drought - Other
M1176.77T17.56,1.5409,0.23786,0.62367,0.58539,""
M1047.46T17.55,1.5388,0.23844,0.62262,0.58554,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1190.77T11.72,1.5352,0.23938,0.62091,0.5862,Other - Third_Time-Point_Control
M1282.74T17.56,1.5339,0.23974,0.62026,0.5862,""
M1785.33T13.55,1.5215,0.24311,0.6142,0.59181,Third_Time-Point_Control - Third_Time-Point_Drought
M626.86T18.56,1.5181,0.24402,0.61257,0.59181,""
M902.82T11.55,1.5146,0.245,0.61084,0.59181,""
M934.8T18.56,1.5132,0.24537,0.61019,0.59181,""
M1429.22T13.55,1.5114,0.24585,0.60932,0.59181,Other - Third_Time-Point_Drought
M544.89T18.56,1.5102,0.24619,0.60872,0.59181,""
M1161.43T17.56,1.5094,0.24643,0.60831,0.59181,""
M1160.1T17.56,1.509,0.24653,0.60812,0.59181,""
M1912.63T13.54,1.5077,0.24688,0.60751,0.59181,Other - Third_Time-Point_Control
M757.84T19.56,1.5064,0.24724,0.60689,0.59181,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1438.71T16.56,1.5039,0.24793,0.60566,0.59223,""
M910.81T11.54,1.501,0.24874,0.60425,0.59291,""
M1258.04T18.06,1.4956,0.25026,0.60162,0.59299,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1515.45T13.55,1.4947,0.25051,0.60118,0.59299,Other - Third_Time-Point_Xanthomonas
M1290.75T12.55,1.4935,0.25085,0.60059,0.59299,Third_Time-Point_Drought - Third_Time-Point_Control
M1230.51T13.55,1.4935,0.25086,0.60057,0.59299,Other - Third_Time-Point_Drought
M868.82T11.54,1.49,0.25184,0.59887,0.59408,Other - Third_Time-Point_Drought
M1067.45T16.98,1.4824,0.254,0.59517,0.59792,Third_Time-Point_Control - Other
M966.31T17.55,1.4774,0.25542,0.59274,0.59992,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1705.67T13.55,1.4741,0.25638,0.59112,0.59992,Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M1128.78T17.55,1.4739,0.25643,0.59103,0.59992,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1572.44T14.02,1.467,0.25843,0.58766,0.60335,""
M1491.21T13.55,1.4644,0.25918,0.5864,0.60387,""
M1488.71T12.55,1.4581,0.26104,0.5833,0.60507,""
M1298.49T13.55,1.4579,0.26109,0.58321,0.60507,Other - Third_Time-Point_Control
M809.84T18.06,1.4572,0.26129,0.58287,0.60507,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1141.78T12.55,1.4532,0.26248,0.5809,0.60658,""
M1184.09T17.56,1.4512,0.26305,0.57996,0.60667,Third_Time-Point_Control - Other
M1234.75T17.56,1.4415,0.26593,0.57523,0.6107,""
M1830.65T13.55,1.4399,0.26643,0.57442,0.6107,""
M1032.29T13.55,1.4387,0.26679,0.57383,0.6107,Third_Time-Point_Drought - Other
M766.84T11.54,1.4381,0.26695,0.57357,0.6107,""
M1049.79T17.57,1.4295,0.26955,0.56936,0.61439,""
M1012.81T12.55,1.427,0.27031,0.56813,0.61439,""
M842.82T11.54,1.4266,0.27043,0.56795,0.61439,""
M1530.7T16.98,1.4237,0.27131,0.56653,0.61439,Third_Time-Point_Fusarium - Other
M1429.06T13.55,1.4225,0.27168,0.56594,0.61439,""
M868.81T18.56,1.4221,0.2718,0.56575,0.61439,""
M1107.04T13.55,1.4166,0.2735,0.56304,0.6168,Third_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M896.82T11.73,1.4151,0.27395,0.56232,0.6168,""
M1081.46T12.55,1.4082,0.27609,0.55894,0.62021,""
M1592.69T13.55,1.4062,0.27671,0.55797,0.62021,Other - Third_Time-Point_Fusarium
M933.32T17.56,1.4027,0.27779,0.55628,0.62021,""
M816.51T13.55,1.4016,0.27814,0.55573,0.62021,Third_Time-Point_Control - Other
M990.79T18.35,1.4014,0.27819,0.55565,0.62021,""
M372.36T1624.16,1.3972,0.27952,0.55359,0.62134,Third_Time-Point_Drought - Other
M1265.76T12.55,1.3963,0.2798,0.55316,0.62134,""
M1594.19T13.55,1.3892,0.28205,0.54967,0.6222,""
M1504.04T13.55,1.3879,0.28245,0.54906,0.6222,Other - Third_Time-Point_Fusarium
M1663.68T13.55,1.3879,0.28247,0.54903,0.6222,""
M1394.72T17.56,1.3861,0.28303,0.54817,0.6222,""
M1419.72T16.56,1.3841,0.28367,0.54718,0.6222,""
M1455.71T16.56,1.3831,0.28398,0.54671,0.6222,""
M1098.78T12.55,1.3817,0.28443,0.54602,0.6222,""
M850.82T18.56,1.381,0.28465,0.54569,0.6222,""
M1739.98T13.57,1.3782,0.28556,0.5443,0.6222,Third_Time-Point_Drought - Other
M1081.46T17.56,1.3779,0.28566,0.54416,0.6222,Other - Third_Time-Point_Xanthomonas
M961.31T814.89,1.3735,0.28708,0.542,0.6227,""
M392.9T19.57,1.3724,0.28743,0.54147,0.6227,""
M1021.29T17.56,1.3716,0.28767,0.5411,0.6227,""
M1194.28T12.55,1.3704,0.28807,0.5405,0.6227,""
M1061.46T12.54,1.3636,0.29029,0.53716,0.6263,""
M1708.67T13.55,1.3609,0.29118,0.53584,0.62703,""
M1587.37T13.55,1.3559,0.29282,0.5334,0.6274,""
M732.84T18.56,1.3549,0.29314,0.53292,0.6274,""
M927.48T16.56,1.3538,0.29351,0.53238,0.6274,""
M825.51T13.55,1.3511,0.29439,0.53108,0.6274,""
M1252.75T17.55,1.3511,0.2944,0.53106,0.6274,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1222.08T17.56,1.3463,0.29598,0.52873,0.6274,Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1171.43T17.56,1.3435,0.29692,0.52735,0.6274,Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1645.68T13.55,1.3435,0.29694,0.52734,0.6274,""
M1446.44T13.6,1.3423,0.29733,0.52676,0.6274,""
M1409.23T13.54,1.3417,0.29754,0.52646,0.6274,""
M967.31T17.56,1.3379,0.29882,0.5246,0.6274,""
M1239.26T16.56,1.3365,0.29928,0.52392,0.6274,""
M1045.79T17.56,1.3345,0.29993,0.52298,0.6274,Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M936.8T18.56,1.3338,0.30016,0.52264,0.6274,""
M740.86T12.55,1.3328,0.3005,0.52215,0.6274,Third_Time-Point_Fusarium - Third_Time-Point_Drought
M1285.75T17.56,1.3322,0.30073,0.52182,0.6274,""
M981.47T17.4,1.3322,0.30073,0.52182,0.6274,""
M1093.44T17.56,1.3287,0.30192,0.5201,0.62762,""
M1375.73T17.55,1.3286,0.30195,0.52006,0.62762,Third_Time-Point_Control - Other
M1662.68T13.52,1.327,0.30249,0.51928,0.62762,Other - Third_Time-Point_Xanthomonas
M1219.5T14.55,1.3143,0.30684,0.51309,0.63475,""
M876.84T12.55,1.3137,0.30705,0.51279,0.63475,""
M1427.4T13.43,1.3096,0.30848,0.51077,0.63655,""
