"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M1497.05T13.55,1.4305,0.27531,0.56018,0.75828,Second_Time-Point_Control - Second_Time-Point_Drought
M732.84T18.56,1.4294,0.27564,0.55966,0.75828,""
M1302.74T17.54,1.4265,0.27649,0.55832,0.75828,Second_Time-Point_Drought - Second_Time-Point_Control
M1419.72T16.56,1.4254,0.27684,0.55777,0.75828,""
M1250.75T17.55,1.4243,0.27717,0.55725,0.75828,Second_Time-Point_Control - Other
M786.82T18.57,1.4229,0.27761,0.55657,0.75828,""
M990.29T17.56,1.4215,0.27801,0.55594,0.75828,""
M871.49T17.56,1.4159,0.27972,0.55328,0.75828,""
M924.81T18.55,1.4112,0.28116,0.55105,0.75828,""
M1352.23T15.53,1.4104,0.28138,0.5507,0.75828,""
M1092.28T17.56,1.409,0.28182,0.55003,0.75828,Second_Time-Point_Xanthomonas - Other
M1563.69T15.56,1.4074,0.2823,0.54928,0.75828,Other - Second_Time-Point_Drought
M1001.3T17.55,1.4022,0.28392,0.5468,0.75828,Second_Time-Point_Control - Other
M1177.1T13.54,1.4004,0.28448,0.54595,0.75828,""
M1199.44T12.55,1.3967,0.28563,0.5442,0.75828,""
M1798.65T13.55,1.3918,0.28714,0.54191,0.75828,""
M1061.79T12.55,1.3915,0.28722,0.54178,0.75828,Second_Time-Point_Xanthomonas - Second_Time-Point_Drought
M1262.75T17.56,1.3904,0.28759,0.54123,0.75828,""
M1662.18T13.6,1.3895,0.28787,0.54081,0.75828,""
M725.52T13.55,1.3871,0.28862,0.53967,0.75828,""
M1350.24T13.55,1.3869,0.28869,0.53957,0.75828,""
M1306.75T12.55,1.3846,0.28942,0.53848,0.75828,""
M1103.29T17.47,1.3843,0.28951,0.53833,0.75828,""
M818.27T830.41,1.3822,0.29016,0.53737,0.75828,""
M780.84T11.73,1.3804,0.29073,0.53651,0.75828,""
M1075.45T16.55,1.379,0.29117,0.53585,0.75828,""
M1285.75T11.68,1.377,0.29183,0.53488,0.75828,""
M667.87T17.56,1.3748,0.29252,0.53385,0.75828,""
M1100.79T13.54,1.3716,0.29354,0.53234,0.75828,""
M569.88T19.56,1.3714,0.29361,0.53224,0.75828,""
M1209.27T13.55,1.3698,0.29412,0.53147,0.75828,Second_Time-Point_Xanthomonas - Second_Time-Point_Drought
M928.81T17.56,1.3681,0.29467,0.53067,0.75828,""
M680.86T18.56,1.3675,0.29485,0.5304,0.75828,""
M1235.76T12.54,1.3649,0.29567,0.5292,0.75828,""
M579.89T13.55,1.3643,0.29587,0.52889,0.75828,""
M1262.08T17.04,1.362,0.29662,0.52779,0.75828,""
M1406.22T13.55,1.3594,0.29747,0.52656,0.75828,Second_Time-Point_Fusarium - Other
M794.84T17.56,1.3554,0.29877,0.52466,0.75828,""
M1689.67T13.55,1.3538,0.29927,0.52394,0.75828,""
M1184.43T13.55,1.3535,0.29939,0.52377,0.75828,""
M1148.77T17.56,1.3535,0.29939,0.52376,0.75828,""
M1169.27T13.55,1.3529,0.29956,0.52351,0.75828,""
M1232.26T16.68,1.3483,0.30109,0.5213,0.75828,Second_Time-Point_Fusarium - Other
M1182.77T12.5,1.3481,0.30115,0.52122,0.75828,""
M672.87T17.56,1.3472,0.30143,0.52081,0.75828,""
M1285.75T17.56,1.3472,0.30145,0.52078,0.75828,""
M926.81T18.56,1.3426,0.30296,0.51861,0.75828,""
M1313.41T12.55,1.339,0.30415,0.51691,0.75828,""
M863.83T12.55,1.3385,0.30431,0.51669,0.75828,""
M1242.44T13.55,1.3385,0.30433,0.51666,0.75828,""
M1582.95T13.55,1.3376,0.30461,0.51625,0.75828,""
M1650.18T13.55,1.3376,0.30462,0.51624,0.75828,""
M1730.67T13.55,1.334,0.3058,0.51456,0.75828,""
M1040.8T12.55,1.3332,0.30606,0.51419,0.75828,""
M501.91T13.55,1.3322,0.3064,0.51371,0.75828,""
M744.84T18.56,1.3311,0.30678,0.51317,0.75828,Second_Time-Point_Fusarium - Other
M1348.4T17.55,1.3188,0.31093,0.50733,0.76626,""
M755.85T17.56,1.3168,0.3116,0.5064,0.76626,""
M911.48T17.56,1.3155,0.31203,0.50581,0.76626,Second_Time-Point_Xanthomonas - Second_Time-Point_Fusarium
M1230.75T17.56,1.299,0.31772,0.49796,0.77483,""
M1587.37T13.55,1.2979,0.31808,0.49746,0.77483,""
M1019.8T12.61,1.2972,0.31832,0.49713,0.77483,""
M831.34T17.56,1.2945,0.31928,0.49583,0.77483,""
M1858.94T13.55,1.2941,0.31943,0.49562,0.77483,""
M1662.68T13.52,1.2931,0.31977,0.49516,0.77483,Other - Second_Time-Point_Drought
M1507.7T16.55,1.2912,0.32044,0.49426,0.77483,""
M1295.25T13.55,1.2897,0.32097,0.49353,0.77483,""
M842.81T18.56,1.2864,0.32211,0.49199,0.77593,""
M1255.09T13.55,1.2764,0.32565,0.48725,0.78128,Other - Second_Time-Point_Drought
M1245.42T17.4,1.276,0.3258,0.48705,0.78128,""
M1046.79T11.73,1.2743,0.32639,0.48626,0.78128,""
M1991.63T13.55,1.2718,0.32728,0.48508,0.78135,""
M1813.65T13.55,1.2678,0.32871,0.48319,0.78135,Other - Second_Time-Point_Drought
M1068.79T17.55,1.2669,0.32905,0.48274,0.78135,Second_Time-Point_Control - Other
M1366.23T13.55,1.2665,0.32917,0.48258,0.78135,""
M1353.73T17.55,1.2624,0.33066,0.48062,0.7818,""
M1408.73T16.56,1.2608,0.33125,0.47984,0.7818,""
M1012.81T12.55,1.2585,0.33208,0.47876,0.7818,""
M1036.13T12.55,1.2583,0.33215,0.47867,0.7818,Other - Second_Time-Point_Xanthomonas
M1092.12T17.56,1.2557,0.33307,0.47746,0.7818,Second_Time-Point_Drought - Other
M1086.78T17.55,1.2546,0.33349,0.47692,0.7818,""
M1061.79T17.56,1.2519,0.33448,0.47563,0.78252,""
M1182.1T17.55,1.2494,0.33538,0.47446,0.78269,Second_Time-Point_Drought - Other
M1319.74T12.55,1.2429,0.33778,0.47137,0.78269,""
M1004.13T17.56,1.2423,0.33801,0.47107,0.78269,""
M961.31T814.89,1.2412,0.3384,0.47057,0.78269,""
M1318.74T12.55,1.24,0.33885,0.46999,0.78269,""
M1540.7T12.55,1.2397,0.33895,0.46987,0.78269,""
M1329.24T13.55,1.2386,0.33937,0.46933,0.78269,Other - Second_Time-Point_Control
M706.84T18.57,1.236,0.34031,0.46812,0.78295,Second_Time-Point_Control - Other
M1129.77T17.56,1.2338,0.34114,0.46707,0.78295,Second_Time-Point_Fusarium - Other
M1672.4T13.49,1.2315,0.34201,0.46597,0.78295,""
M1266.75T17.56,1.2294,0.34278,0.46499,0.78295,""
M1069.8T12.54,1.2283,0.34318,0.46447,0.78295,""
M341.27T1369.82,1.2272,0.34362,0.46392,0.78295,""
M1081.46T17.56,1.2237,0.34493,0.46227,0.78296,""
M1626.01T13.01,1.2214,0.34578,0.4612,0.78296,""
M956.3T12.55,1.2199,0.34636,0.46048,0.78296,""
M1401.4T12.54,1.2188,0.34679,0.45993,0.78296,""
M411.2T18.56,1.2172,0.34737,0.4592,0.78296,""
M1216.76T17.55,1.2156,0.348,0.45841,0.78296,""
M901.82T12.55,1.2144,0.34844,0.45787,0.78296,""
M1041.47T12.55,1.2044,0.35226,0.45314,0.78891,""
M705.35T17.56,1.2039,0.35248,0.45287,0.78891,""
M1054.79T17.56,1.1957,0.35564,0.44899,0.79227,""
M1025.8T13.55,1.1944,0.35614,0.44837,0.79227,""
M845.84T13.55,1.1907,0.35759,0.44662,0.79227,""
M1120.78T16.56,1.1882,0.35857,0.44542,0.79227,""
M1170.77T16.68,1.1876,0.35879,0.44516,0.79227,""
M858.82T17.95,1.1866,0.35919,0.44468,0.79227,""
M1619.35T13.55,1.1865,0.35921,0.44465,0.79227,""
M1370.72T17.04,1.1857,0.35955,0.44424,0.79227,""
M1956.87T13.55,1.1792,0.36211,0.44116,0.79312,""
M958.79T18.56,1.1788,0.36224,0.44101,0.79312,""
M1190.77T11.72,1.1786,0.36235,0.44087,0.79312,""
M1252.75T17.55,1.1765,0.36315,0.43991,0.79312,""
M1045.79T17.56,1.1758,0.36343,0.43958,0.79312,""
M1491.21T13.55,1.173,0.36456,0.43823,0.79391,""
M1118.1T13.54,1.1711,0.36533,0.43732,0.79391,""
M1086.11T17.56,1.1697,0.36588,0.43666,0.79391,""
M408.91T18.56,1.167,0.36696,0.43539,0.79472,""
M908.82T17.56,1.1638,0.36824,0.43387,0.79587,""
M1101.78T16.56,1.1622,0.36889,0.43311,0.79587,""
M900.82T12.55,1.1597,0.36989,0.43192,0.79653,""
M1182.76T17.56,1.1522,0.37291,0.4284,0.79945,""
M1073.29T13.55,1.1503,0.37371,0.42746,0.79945,""
M1739.67T13.55,1.1434,0.37652,0.42421,0.79945,""
M1836.32T13.55,1.1433,0.37657,0.42415,0.79945,""
M1542.95T13.55,1.1416,0.37724,0.42338,0.79945,""
M985.8T17.56,1.1404,0.37776,0.42279,0.79945,""
M955.81T17.56,1.1401,0.37787,0.42266,0.79945,""
M773.34T12.55,1.1399,0.37797,0.42255,0.79945,""
M1238.76T16.56,1.1395,0.37812,0.42237,0.79945,""
M1375.23T16.56,1.1385,0.37852,0.42192,0.79945,""
M977.3T17.56,1.1357,0.37968,0.42058,0.79945,""
M1502.46T13.55,1.1357,0.37968,0.42058,0.79945,""
M468.42T1623.34,1.1324,0.38106,0.41901,0.80086,""
M1021.29T17.56,1.1271,0.38327,0.41649,0.80255,""
M762.84T17.56,1.1258,0.3838,0.4159,0.80255,""
M1234.76T12.54,1.124,0.38454,0.41506,0.80255,""
M712.85T18.56,1.1237,0.38469,0.41489,0.80255,""
M1500.7T17.55,1.1216,0.38555,0.41392,0.80288,""
M1362.48T13.52,1.1167,0.38762,0.41159,0.80571,""
M717.85T18.56,1.114,0.38877,0.41031,0.80662,""
M1205.27T12.55,1.1116,0.38979,0.40917,0.80727,""
M764.83T18.56,1.1056,0.39233,0.40635,0.80739,""
M913.49T13.02,1.1037,0.39316,0.40543,0.80739,""
M855.5T14.55,1.1036,0.39318,0.40541,0.80739,""
M1193.76T17.56,1.1012,0.39421,0.40427,0.80739,""
M1298.49T13.55,1.1003,0.39461,0.40383,0.80739,""
M1687.34T13.6,1.097,0.39605,0.40225,0.80739,""
M1107.44T17.56,1.0932,0.39767,0.40048,0.80739,""
M1057.79T17.56,1.09,0.39905,0.39897,0.80739,""
M1405.73T13.55,1.0872,0.40028,0.39763,0.80739,""
M1599.94T13.55,1.0861,0.40074,0.39713,0.80739,""
M773.85T12.55,1.0846,0.40144,0.39638,0.80739,""
M1345.24T13.55,1.0796,0.40359,0.39406,0.80739,""
M1176.77T17.56,1.0796,0.40363,0.39402,0.80739,""
M936.8T18.56,1.0794,0.40368,0.39396,0.80739,""
M1837.64T13.55,1.0764,0.40501,0.39253,0.80739,""
M604.89T12.55,1.0736,0.40627,0.39119,0.80739,""
M935.81T17.56,1.0679,0.4088,0.38849,0.80739,""
M1144.1T16.56,1.0661,0.40959,0.38765,0.80739,""
M1594.19T13.55,1.065,0.41006,0.38715,0.80739,""
M970.81T12.01,1.0649,0.41011,0.3871,0.80739,""
M631.86T17.56,1.0647,0.41021,0.38699,0.80739,""
M653.86T17.74,1.0632,0.41085,0.38632,0.80739,""
M1026.79T12.54,1.0625,0.4112,0.38594,0.80739,""
M1373.73T16.56,1.0586,0.41295,0.3841,0.80739,""
M649.48T1386.28,1.0567,0.41379,0.38322,0.80739,""
M1610.94T13.55,1.0485,0.41747,0.37938,0.80739,""
M1496.04T13.55,1.0473,0.41802,0.37881,0.80739,""
M1027.79T17.56,1.0469,0.41822,0.3786,0.80739,""
M1163.44T16.55,1.0465,0.41838,0.37843,0.80739,""
M1049.79T17.57,1.0439,0.41959,0.37718,0.80739,""
M1585.7T12.66,1.0438,0.41962,0.37715,0.80739,""
M876.84T12.55,1.0382,0.42217,0.37451,0.80739,""
M1731.34T13.55,1.0382,0.42218,0.3745,0.80739,""
M1236.51T13.55,1.0317,0.42516,0.37145,0.80739,""
M1725.67T15.5,1.0306,0.42567,0.37093,0.80739,""
M877.83T17.56,1.0305,0.4257,0.37089,0.80739,""
M761.85T12.54,1.0302,0.42587,0.37072,0.80739,""
M565.89T17.56,1.029,0.42643,0.37015,0.80739,""
M1695.93T13.55,1.0283,0.42675,0.36983,0.80739,""
M772.84T17.56,1.0278,0.42696,0.36961,0.80739,""
M1770.66T13.55,1.0274,0.42717,0.3694,0.80739,""
M836.84T17.55,1.0257,0.42792,0.36863,0.80739,""
M1121.78T17.56,1.0257,0.42794,0.36861,0.80739,""
M889.48T18.56,1.0256,0.42798,0.36858,0.80739,""
M771.18T13.55,1.0245,0.42849,0.36806,0.80739,""
M1215.26T17.55,1.0239,0.42879,0.36775,0.80739,""
M1198.1T13.55,1.023,0.42921,0.36733,0.80739,""
M217.03T22.06,1.0203,0.43047,0.36605,0.80739,""
M945.81T17.56,1.0195,0.43085,0.36567,0.80739,""
M1542.2T13.55,1.0176,0.43172,0.3648,0.80739,""
M1146.11T12.55,1.0169,0.43206,0.36445,0.80739,""
M1452.22T13.55,1.0167,0.43215,0.36437,0.80739,""
M875.82T12.55,1.0165,0.43224,0.36427,0.80739,""
M1290.75T12.55,1.0135,0.43363,0.36288,0.80739,""
M1831.14T13.55,1.0116,0.43451,0.362,0.80739,""
M1005.47T17.56,1.0113,0.43468,0.36183,0.80739,""
M1848.4T13.55,1.0099,0.43533,0.36118,0.80739,""
M637.36T17.55,1.0055,0.43742,0.35911,0.80739,""
M1525.96T13.55,1.0055,0.43743,0.35909,0.80739,""
M777.86T13.55,1.0038,0.4382,0.35833,0.80739,""
M1036.3T17.55,1.0029,0.43863,0.3579,0.80739,""
M1171.43T17.56,1.0026,0.4388,0.35773,0.80739,""
M1295.41T16.56,1.0024,0.4389,0.35763,0.80739,""
M967.82T12.55,1.0008,0.43962,0.35692,0.80739,""
M1416.06T13.55,0.99842,0.44077,0.35578,0.80739,""
M774.83T11.54,0.99799,0.44098,0.35558,0.80739,""
M400.92T17.56,0.99767,0.44113,0.35543,0.80739,""
M250.96T20.39,0.99595,0.44196,0.35462,0.80739,""
M1488.71T12.55,0.99593,0.44197,0.35461,0.80739,""
M1038.79T17.56,0.99436,0.44271,0.35388,0.80739,""
M871.17T13.55,0.99328,0.44323,0.35337,0.80739,""
M1174.45T13.55,0.9922,0.44375,0.35286,0.80739,""
M1380.72T17.48,0.99094,0.44436,0.35227,0.80739,""
M1159.44T17.56,0.98999,0.44481,0.35183,0.80739,""
M1645.68T13.55,0.98829,0.44563,0.35102,0.80739,""
M1204.77T16.56,0.98725,0.44613,0.35054,0.80739,""
M1280.42T13.54,0.9872,0.44616,0.35051,0.80739,""
M1250.76T12.55,0.98613,0.44667,0.35001,0.80739,""
M789.85T12.55,0.98566,0.4469,0.34979,0.80739,""
M922.15T17.56,0.98416,0.44762,0.34909,0.80739,""
M1646.68T13.52,0.98395,0.44773,0.34899,0.80739,""
M633.88T17.56,0.98323,0.44808,0.34865,0.80739,""
M1671.36T13.55,0.97967,0.4498,0.34698,0.80922,""
M1549.41T14.54,0.97658,0.4513,0.34553,0.80925,""
M1208.09T12.61,0.97456,0.45229,0.34458,0.80925,""
M1069.46T17.55,0.97349,0.45281,0.34408,0.80925,""
M1161.43T17.56,0.97159,0.45374,0.34319,0.80925,""
M496.91T17.56,0.96967,0.45468,0.34229,0.80925,""
M1423.46T13.55,0.96863,0.45519,0.3418,0.80925,""
M980.8T12.66,0.96741,0.4558,0.34123,0.80925,""
M676.85T19.54,0.96582,0.45658,0.34049,0.80925,""
M1177.44T13.55,0.96521,0.45687,0.3402,0.80925,""
M1438.71T16.56,0.96507,0.45695,0.34014,0.80925,""
M352.92T20.57,0.96201,0.45846,0.3387,0.80925,""
M1225.1T13.55,0.96192,0.4585,0.33866,0.80925,""
M1121.78T12.55,0.96077,0.45907,0.33812,0.80925,""
M593.89T12.55,0.95668,0.4611,0.3362,0.81157,""
M1024.29T12.55,0.95001,0.46442,0.33308,0.81615,""
M979.8T18.56,0.94825,0.4653,0.33226,0.81644,""
M883.82T18.31,0.94158,0.46866,0.32914,0.81752,""
M1785.33T13.55,0.94062,0.46914,0.3287,0.81752,""
M1184.09T17.56,0.93914,0.46989,0.328,0.81752,""
M899.83T12.55,0.93871,0.47011,0.3278,0.81752,""
M1147.45T13.11,0.93822,0.47036,0.32757,0.81752,""
M1447.46T13.54,0.93037,0.47434,0.32391,0.81752,""
M1012.8T17.55,0.92826,0.47542,0.32293,0.81752,""
M1357.73T17.55,0.92826,0.47542,0.32293,0.81752,""
M1132.11T13.55,0.92752,0.4758,0.32258,0.81752,""
M632.88T17.56,0.92704,0.47604,0.32236,0.81752,""
M1461.71T12.67,0.92606,0.47654,0.3219,0.81752,""
M1077.53T13.55,0.92468,0.47725,0.32126,0.81752,""
M1272.75T12.55,0.92244,0.4784,0.32021,0.81752,""
M1803.65T13.55,0.92225,0.4785,0.32012,0.81752,""
M1149.1T13.7,0.92149,0.47889,0.31977,0.81752,""
M1137.78T17.56,0.92007,0.47962,0.3191,0.81752,""
M1381.4T13.54,0.91913,0.4801,0.31866,0.81752,""
M1160.77T17.56,0.91888,0.48023,0.31855,0.81752,""
M1146.78T12.55,0.91885,0.48025,0.31853,0.81752,""
M1633.39T13.55,0.91707,0.48116,0.31771,0.81752,""
M1284.74T17.56,0.91389,0.48281,0.31623,0.81752,""
M1106.28T13.55,0.9137,0.48291,0.31614,0.81752,""
M1252.08T13.55,0.91319,0.48317,0.3159,0.81752,""
M1616.44T13.55,0.91318,0.48318,0.31589,0.81752,""
M1316.25T13.55,0.90944,0.48512,0.31415,0.81819,""
M1502.71T13.55,0.90694,0.48642,0.31299,0.81819,""
M1041.46T16.56,0.90684,0.48647,0.31294,0.81819,""
M1070.29T12.55,0.90524,0.48731,0.3122,0.81819,""
M725.86T12.54,0.90494,0.48746,0.31206,0.81819,""
M809.85T12.54,0.90357,0.48818,0.31142,0.81819,""
M1239.76T12.55,0.90274,0.48861,0.31104,0.81819,""
M718.83T19.56,0.90041,0.48983,0.30995,0.81903,""
M1200.76T17.54,0.89859,0.49079,0.30911,0.81942,""
M1183.43T17.56,0.8965,0.49189,0.30813,0.81967,""
M1072.78T17.56,0.89557,0.49238,0.3077,0.81967,""
M1384.72T17.55,0.89265,0.49392,0.30635,0.82071,""
M1538.45T13.55,0.89165,0.49445,0.30588,0.82071,""
M1343.73T17.56,0.88691,0.49696,0.30368,0.82279,""
M1357.73T12.61,0.88656,0.49714,0.30352,0.82279,""
M1588.01T13.55,0.88153,0.49982,0.30118,0.82459,""
M868.81T18.56,0.88062,0.5003,0.30077,0.82459,""
M480.89T18.57,0.87984,0.50073,0.3004,0.82459,""
M1035.8T17.56,0.87855,0.50141,0.2998,0.82459,""
M1091.45T17.56,0.87772,0.50186,0.29942,0.82459,""
M959.48T16.56,0.8699,0.50606,0.2958,0.82585,""
M1017.79T17.56,0.86878,0.50667,0.29528,0.82585,""
M1882.88T13.55,0.86865,0.50674,0.29522,0.82585,""
M256.93T20.56,0.86658,0.50785,0.29426,0.82585,""
M1485.45T13.55,0.86472,0.50886,0.2934,0.82585,""
M1375.73T17.55,0.86119,0.51078,0.29177,0.82585,""
M1034.29T12.55,0.86092,0.51092,0.29164,0.82585,""
M1544.7T16.56,0.85863,0.51217,0.29058,0.82585,""
M665.47T1386.55,0.85779,0.51263,0.2902,0.82585,""
M1050.12T17.4,0.85713,0.51299,0.28989,0.82585,""
M1167.27T17.54,0.85678,0.51318,0.28973,0.82585,""
M1599.43T13.55,0.85663,0.51326,0.28966,0.82585,""
M990.79T18.35,0.85625,0.51347,0.28948,0.82585,""
M965.81T12.55,0.8561,0.51355,0.28942,0.82585,""
M1048.79T17.56,0.855,0.51415,0.28891,0.82585,""
M966.31T17.55,0.85483,0.51425,0.28883,0.82585,""
M1258.04T18.06,0.85347,0.51499,0.2882,0.82587,""
M650.48T1403.57,0.84971,0.51705,0.28647,0.82713,""
M650.48T1420.61,0.84859,0.51767,0.28595,0.82713,""
M1421.72T12.54,0.84619,0.51899,0.28484,0.82713,""
M1973.62T13.55,0.84608,0.51905,0.28479,0.82713,""
M1129.44T17.56,0.84542,0.51941,0.28449,0.82713,""
M943.31T12.55,0.84188,0.52137,0.28286,0.8283,""
M1018.8T12.55,0.84145,0.5216,0.28266,0.8283,""
M1184.76T17.56,0.83774,0.52366,0.28095,0.82879,""
M1217.76T17.56,0.8374,0.52385,0.28079,0.82879,""
M1576.95T13.55,0.83695,0.5241,0.28059,0.82879,""
M1090.11T16.95,0.82967,0.52816,0.27724,0.82887,""
M1458.71T13.55,0.82964,0.52817,0.27722,0.82887,""
M1085.78T17.56,0.82616,0.53012,0.27562,0.82887,""
M950.31T12.55,0.82457,0.53102,0.27489,0.82887,""
M1629.68T15.51,0.82452,0.53104,0.27487,0.82887,""
M1334.73T17.55,0.82232,0.53228,0.27386,0.82887,""
M921.33T13.55,0.82173,0.53261,0.27359,0.82887,""
M1305T13.55,0.82121,0.5329,0.27335,0.82887,""
M1509.45T13.55,0.81936,0.53395,0.2725,0.82887,""
M1237.76T16.56,0.81908,0.53411,0.27237,0.82887,""
M748.52T13.55,0.81746,0.53502,0.27163,0.82887,""
M1193.42T17.06,0.81706,0.53525,0.27145,0.82887,""
M1668.44T13.55,0.81663,0.53549,0.27125,0.82887,""
M1114.78T11.63,0.81619,0.53574,0.27105,0.82887,""
M1447.22T13.55,0.81608,0.5358,0.271,0.82887,""
M1002.47T16.93,0.81459,0.53664,0.27031,0.82887,""
M1074.28T13.55,0.81443,0.53673,0.27024,0.82887,""
M944.82T12.55,0.81305,0.53752,0.26961,0.82887,""
M1003.79T17.56,0.81118,0.53857,0.26875,0.82887,""
M1604.01T13.55,0.81031,0.53907,0.26835,0.82887,""
M1566.7T12.67,0.80963,0.53946,0.26804,0.82887,""
M1182.27T12.55,0.80688,0.54103,0.26678,0.83016,""
M502.87T19.22,0.80473,0.54225,0.2658,0.83092,""
M1722.98T13.55,0.80286,0.54332,0.26495,0.83143,""
M705.86T12.55,0.80002,0.54495,0.26364,0.83162,""
M1395.47T13.55,0.79955,0.54522,0.26343,0.83162,""
M808.85T17.56,0.79882,0.54564,0.26309,0.83162,""
M648.47T1437.41,0.79504,0.54781,0.26137,0.83382,""
M1617.69T13.55,0.7909,0.5502,0.25948,0.83605,""
M1130.45T13.55,0.78882,0.5514,0.25853,0.83605,""
M1026.78T18.56,0.78868,0.55148,0.25847,0.83605,""
M1375.39T13.55,0.78604,0.55301,0.25727,0.83708,""
M878.83T17.55,0.78383,0.55429,0.25626,0.83708,""
M1855.65T13.55,0.7837,0.55437,0.2562,0.83708,""
M1671.98T13.55,0.78023,0.55639,0.25462,0.838,""
M797.85T17.56,0.77949,0.55682,0.25428,0.838,""
M1127.27T17.56,0.77831,0.55751,0.25375,0.838,""
M895.82T11.55,0.7775,0.55798,0.25338,0.838,""
M575.48T1555.33,0.77629,0.55869,0.25283,0.838,""
M906.33T13.55,0.77369,0.56021,0.25165,0.838,""
M978.15T11.61,0.77243,0.56096,0.25107,0.838,""
M1166.77T17.55,0.77168,0.56139,0.25073,0.838,""
M1102.28T16.56,0.7713,0.56162,0.25056,0.838,""
M634.48T1420.61,0.76923,0.56283,0.24962,0.83871,""
M670.37T13.55,0.76789,0.56362,0.24901,0.83871,""
M948.8T18.56,0.76674,0.5643,0.24849,0.83871,""
M1530.7T16.98,0.76355,0.56618,0.24704,0.83885,""
M1597.03T13.54,0.76117,0.56759,0.24597,0.83885,""
M1280.25T13.55,0.76086,0.56778,0.24582,0.83885,""
M859.82T18.56,0.76079,0.56782,0.24579,0.83885,""
M1335.73T17.55,0.75782,0.56957,0.24445,0.83885,""
M1712.92T13.55,0.75772,0.56964,0.2444,0.83885,""
M1057.79T12.54,0.75694,0.5701,0.24405,0.83885,""
M1035.46T17.56,0.75549,0.57096,0.24339,0.83885,""
M1092.79T12.55,0.75536,0.57104,0.24334,0.83885,""
M1757.66T13.6,0.7539,0.57191,0.24267,0.83904,""
M243.89T1588.97,0.75044,0.57397,0.24111,0.83942,""
M665.47T1403.68,0.74918,0.57473,0.24054,0.83942,""
M1225.26T13.55,0.74854,0.57511,0.24025,0.83942,""
M1137.28T17.56,0.74786,0.57551,0.23995,0.83942,""
M1514.96T13.55,0.74684,0.57612,0.23949,0.83942,""
M909.82T12.55,0.74605,0.5766,0.23913,0.83942,""
M729.86T17.55,0.74145,0.57935,0.23706,0.84118,""
M1197.1T13.55,0.73944,0.58057,0.23615,0.84118,""
M224.13T58.72,0.7394,0.58059,0.23613,0.84118,""
M1709.67T13.55,0.73878,0.58097,0.23585,0.84118,""
M1116.77T17.56,0.73717,0.58194,0.23513,0.84118,""
M1199.28T13.55,0.73624,0.5825,0.23471,0.84118,""
M573.47T1437.42,0.73544,0.58298,0.23434,0.84118,""
M1113.77T17.56,0.73331,0.58427,0.23339,0.84197,""
M1328.49T13.55,0.73066,0.58587,0.2322,0.84321,""
M1456.05T13.55,0.72907,0.58684,0.23148,0.84328,""
M1049.11T13.55,0.72614,0.58862,0.23017,0.84328,""
M986.8T18.55,0.72309,0.59048,0.2288,0.84328,""
M1239.26T16.56,0.7213,0.59157,0.22799,0.84328,""
M876.83T17.56,0.72103,0.59173,0.22787,0.84328,""
M1016.14T12.55,0.71943,0.59271,0.22715,0.84328,""
M732.84T11.54,0.71702,0.59418,0.22608,0.84328,""
M797.85T12.55,0.71525,0.59527,0.22529,0.84328,""
M1470.71T12.55,0.71397,0.59606,0.22471,0.84328,""
M1173.44T13.55,0.71319,0.59654,0.22436,0.84328,""
M1147.77T17.56,0.71171,0.59744,0.2237,0.84328,""
M931.82T12.55,0.71078,0.59802,0.22329,0.84328,""
M1186.76T17.56,0.71042,0.59824,0.22313,0.84328,""
M1747.15T13.58,0.71034,0.59829,0.22309,0.84328,""
M1025.46T17.56,0.70925,0.59896,0.2226,0.84328,""
M549.19T881.43,0.70792,0.59978,0.22201,0.84328,""
M1044.8T12.55,0.70778,0.59987,0.22194,0.84328,""
M631.47T1471.08,0.70765,0.59995,0.22189,0.84328,""
M1084.28T17.56,0.70581,0.60108,0.22107,0.84328,""
M1348.98T13.55,0.70555,0.60124,0.22095,0.84328,""
M1263.26T13.6,0.70418,0.60209,0.22034,0.84328,""
M1438.38T13.55,0.70281,0.60293,0.21973,0.84328,""
M1002.13T17.56,0.70275,0.60298,0.2197,0.84328,""
M516.89T18.56,0.69464,0.60801,0.21609,0.84888,""
M1558.03T13.55,0.69389,0.60848,0.21576,0.84888,""
M1132.77T17.56,0.69178,0.60979,0.21482,0.84967,""
M1050.79T17.56,0.68905,0.61149,0.21361,0.851,""
M1081.46T12.55,0.68569,0.6136,0.21212,0.85289,""
M1067.45T16.98,0.6834,0.61503,0.2111,0.85356,""
M1536.01T13.6,0.68104,0.61651,0.21006,0.85356,""
M1063.78T17.56,0.67939,0.61755,0.20933,0.85356,""
M909.31T17.56,0.67906,0.61776,0.20918,0.85356,""
M647.46T1437.41,0.678,0.61843,0.20871,0.85356,""
M1112.45T14.05,0.67719,0.61893,0.20836,0.85356,""
M1307.74T17.55,0.67331,0.62139,0.20664,0.85356,""
M1905.63T13.55,0.67295,0.62162,0.20648,0.85356,""
M666.48T1403.51,0.67272,0.62176,0.20638,0.85356,""
M1638.68T13.55,0.6703,0.62329,0.20531,0.85356,""
M972.82T12.55,0.66994,0.62352,0.20515,0.85356,""
M807.83T12.55,0.66648,0.62571,0.20363,0.85356,""
M644.87T18.05,0.66446,0.62699,0.20274,0.85356,""
M1709.01T13.55,0.66398,0.6273,0.20253,0.85356,""
M1059.43T881.12,0.66301,0.62791,0.2021,0.85356,""
