"","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Other","Other","Other","Other","Xanthomonas","Xanthomonas","Xanthomonas"
"M1333.355T942.499","6041.7733","3330.8835","650.07756","3222.8053","4726.2408","4298.5675","3203.4624","6379.34","3500.9379","6320.7076","4094.5103","130.015512","4648.113","5626.4233","130.015512","130.015512","2807.9758","2280.4034"
"M319.083T845.914","16757.1644","4116.44","799.56788","19125.7007","5349.5583","5237.4087","5014.9804","4741.3257","4354.3028","3997.8394","4581.0344","799.56788","5469.4107","6309.3351","9651.6867","799.56788","6414.4807","5192.6171"
"M289.065T88.687","15445.1484","15664.752","412.58589","24766.7571","12561.5369","15431.5832","16116.8104","25025.4624","8832.5937","17710.2429","27687.5088","190.2908","22907.304","22846.7339","17342.8512","1250","26604.9937","25073.7896"
"M289.086T1163.856","4409.1582","5726.0067","542.69098","3954.2842","5732.5674","5949.3567","9012.4154","7665.3797","5789.4471","3920.2336","10667.8624","340.2681","4269.5629","5798.2355","1177.0312","347","6658.1956","6421.2978"
"M655.873T943.419","23694.6092","26660.4078","2949.23712","14746.1856","25038.0703","41440.4911","28366.2282","33054.6596","24102.3314","25769.4689","25574.3547","2949.23712","23028.4315","23227.0424","27333.049","2949.23712","24205.0196","25849.6727"
"M642.242T817.768","4687.1506","3440.4276","285.39087","19048.6753","10405.1424","3469.0027","6094.2613","7964.3973","6164.0405","3622.0131","5576.9673","425.6202","4966.0565","4320.3768","6874.7284","210","8877.3253","5204.9264"
"M695.12T755.765","1844.4954","739.1153","35.6734","5508.2576","6346.6239","7514.8227","4382.4864","6596.145","2907.1973","6922.0117","5082.5034","35.6734","4888.1643","2715.3087","3016.3629","35.6734","178.367","3461.2378"
"M487.016T806.181","2082.534","563.2774","38.40408","2548.1177","3268.4915","2467.7783","2265.0146","2819.8976","2966.0623","1445.962","2591.1313","192.0204","38.40408","2305.6875","4014.8716","220","1735.4048","2548.1793"
"M967.561T1349.704","7672.7326","8894.4934","70.1975","8845.4126","8327.1129","8264.9476","8232.5864","8163.3755","6758.5232","5764.0565","9536.4997","350.9875","6755.2693","7196.2282","7443.6668","70.1975","11803.3918","7645.6605"
"M821.606T900.199","4277.472","6345.4867","604.66196","16743.1587","11451.0839","10772.8505","11284.1484","14933.0209","4540.7992","3023.3098","5304.173","604.66196","10041.229","10861.2192","9617.5114","604.66196","10599.2347","8865.0727"
"M1095.063T894.34","16874.2354","15565.4428","2325.4129","30454.295","47202.4153","59051.791","40056.7457","43096.1634","35879.2257","54692.0919","42110.1724","2325.4129","22011.6678","32931.025","32803.3649","2325.4129","11627.0645","13941.5064"
"M279.139T1150.344","26.8","176.3313","26.8","192.6727","1153.2784","3148.7337","2007.2539","387.8876","26.8","26.8","26.8","26.8","26.8","1330.6201","1804.9098","134","332.8082","26.8"
"M579.301T894.416","31907.8979","28276.7263","836.49765","43862.9723","27227.1271","21621.5121","22809.079","27113.4653","27176.0772","31047.648","39447.1788","1686.9012","25379.6757","29212.9654","36567.8323","262","47453.1428","35178.5427"
"M367.102T765.544","3826.6741","4034.4019","765.33482","3889.8649","4826.32","7415.0833","6417.782","5807.7069","5603.0206","4468.9064","6613.633","765.33482","6487.2115","7767.8424","6307.2541","765.33482","9328.3344","12057.481"
"M585.15T892.945","10753.7688","10992.7147","1272.018","11521.4479","9162.53","9556.3742","10026.4148","14421.8383","7048.6219","6360.09","9854.9316","1272.018","9540.4347","9756.1185","10727.9827","1272.018","8874.4676","18350.8607"
"M988.312T316.465","10816.839","5205.3265","838.9907","10518.0346","9213.1888","4194.9535","7667.4959","11144.1585","8423.3313","5898.222","10932.5552","838.9907","6283.1222","6904.2824","8055.757","838.9907","9575.0874","10194.7577"
"M735.437T1351.512","5419.3385","10506.784","301.15942","7296.0711","12449.1291","8908.9319","8312.7421","9145.182","7463.1438","10382.5521","10917.992","776.0806","8644.521","8050.4009","6005.756","60.231884","11081.0146","9828.3492"
"M633.697T313.008","8075.8465","3323.0996","165.76057","5537.4522","10827.3358","3389.785","9840.6315","4487.2556","4442.9148","1058.8397","5706.6302","33.152114","4308.2382","3924.3604","3946.6382","33.152114","2268.5255","5981.2928"
"M851.154T319.552","14269.8131","15436.2286","2517.41108","16437.9052","14343.8802","12620.3264","12587.0554","15006.4235","13108.6001","14347.3504","16040.9134","2517.41108","14599.5248","15741.1797","15927.8919","2517.41108","13328.1653","14475.2688"
"M265.093T134.502","15326.2689","17144.5021","38.8","22340.8208","12021.64","11367.9638","19265.0272","20595.1417","14866.3999","11793.9869","17703.8038","38.8","14968.9155","14355.3924","14843.3252","194","25078.6539","15844.048"
"M575.708T1045.732","14014.2673","14547.9653","486.5729","12189.2815","11693.2707","8560.7832","9601.7717","14971.6104","10669.8765","16623.446","9565.5536","486.5729","10412.3842","12078.3024","2432.8645","486.5729","4369.8861","10982.2054"
"M657.063T941.851","5274.0379","7910.769","189.93774","8468.4653","11049.1419","9250.6567","9344.7649","13910.0621","7500.7009","14558.1446","5099.4111","949.6887","10111.6782","26974.7343","8566.0223","189.93774","6842.7526","7166.5599"
"M632.663T319.55","12633.7293","17159.0535","312.90954","28389.411","27587.03","16810.9857","33032.7206","22228.4142","27171.3746","17353.4347","33805.5536","418.6103","27047.0347","26582.696","25260.759","173","30642.7526","28178.985"
"M593.543T760.107","4330.7456","3527.2581","246.08774","14207.0648","15833.7796","21608.6899","5723.9064","14788.2509","6887.034","17125.6152","9805.733","246.08774","11566.7079","9343.8291","3623.2659","246.08774","1230.4387","6888.1261"
"M809.433T1339.33","5663.9811","7874.2383","23","7548.6494","9300.0464","8016.5369","7276.8973","8408.0696","9099.6443","7604.0251","7183.1655","167.664","6304.7914","5886.8516","7698.5691","115","7339.0911","7735.7218"
"M1296.442T316.362","7615.395","2886.3522","40","6214.9246","6550.0674","1489.9535","5017.1794","9392.8669","5788.9009","3009.5039","8823.774","40","3877.3976","4482.8964","3688.4564","200","9722.9664","8671.9263"
"M654.008T318.692","8666.4025","9167.9665","41.5814","10939.9691","17908.4583","9489.267","13867.4264","9527.1704","12741.7018","6412.4275","13098.6079","207.907","13296.4968","13110.0874","15636.3967","41.5814","12450.4339","20849.6472"
"M923.402T931.508","7678.475","5181.6242","185.06404","15362.251","7731.502","5559.1392","10623.4902","7797.4839","2596.3918","925.3202","5038.3866","185.06404","9314.7137","3068.3882","5254.2718","185.06404","6651.5591","7374.7461"
"M428.2T856.891","2455.335","3004.4568","374.04778","5540.3122","5862.0341","5188.1472","5042.3573","7742.2144","2958.4344","1870.2389","4674.1284","374.04778","5223.5428","5188.9519","2783.2739","374.04778","6042.1578","9713.5246"
"M281.069T746.743","3891.6261","3608.0445","43.26508","3901.2318","2249.6239","2657.7395","3390.0913","2746.1499","2784.0938","2583.6568","2944.3462","216.3254","3328.7589","2490.5535","2833.1302","43.26508","3027.3185","2393.3815"
"M703.247T844.715","2925.4883","4160.8848","43.4","7603.1476","9241.5716","5655.5377","7733.8938","8574.3353","5191.0637","3007.185","6053.6741","411.9396","2005.8896","5034.992","5458.8571","217","8852.6938","5364.9794"
"M590.015T907.684","7204.0848","9105.6326","256.95068","9624.1339","14466.0219","16775.4078","13466.0918","18512.8966","11007.2351","21324.8831","15043.9199","51.390136","13099.1747","15492.6134","13359.7416","51.390136","3236.3403","5619.8417"
"M455.081T704.884","15228.245","19041.3667","267.65931","31359.8906","13865.1566","14727.0318","20809.14","28927.0596","14953.8039","17203.7733","21386.8131","230.1389","17786.1537","19204.2983","15935.5415","46.02778","11066.61","21012.698"
"M970.813T317.253","16291.66","7118.9425","1004.38618","10737.7219","14817.8461","5021.9309","14177.4737","17190.8709","9667.6521","6303.8972","12334.4981","1004.38618","7245.7089","9292.1011","5484.6112","1004.38618","15574.4193","11429.6609"
"M997.575T1403.78","90500.2174","132024.6016","62.2","129496.9929","106188.025","80043.7431","105337.4544","121436.4868","84658.9954","104490.6782","117454.762","580.8584","90405.508","100087.5674","113162.7572","311","200092.0737","115836.7552"
"M1053.286T316.584","19418.9738","12881.1724","282.38316","19138.6799","16384.8836","9700.8718","16249.1957","19247.455","16926.781","10325.9174","19213.5072","56.476632","13521.713","14818.0206","15285.8729","56.476632","19883.2535","18507.1329"
"M575.926T1053.198","13756.9505","16540.2736","409.78625","13336.2535","5527.5732","3489.071","5738.1592","10382.9015","10949.9092","11458.8728","12331.5802","81.95725","7567.6321","8524.7917","14562.125","81.95725","23604.0347","15836.2521"
"M1163.085T907.707","7825.1468","1329.0296","136.10004","15500.123","11877.4948","6279.4973","13921.7336","27632.807","17773.1256","45165.872","22506.7869","136.10004","13273.6407","11506.4575","13755.2591","136.10004","136.10004","680.5002"
"M421.636T753.774","6268.1607","2771.8133","363.3852","7503.1942","7551.1332","8477.4725","3628.3365","7109.3028","4899.2317","4838.2488","2790.2009","363.3852","4629.8251","4990.7441","2874.3893","363.3852","1816.926","3708.0103"
"M709.31T874.193","4638.1905","4558.318","42.64228","5913.0803","5833.5301","7335.1672","7017.4315","7526.6068","3404.5781","2921.9663","5473.9014","213.2114","4164.9741","3704.4676","5150.309","42.64228","5398.0626","5037.7527"
"M361.589T316.501","41764.623","42967.9546","6702.828","38863.3978","49023.6197","33514.14","56169.776","37116.285","44782.8099","38985.4106","43087.4205","6702.828","46639.0285","45307.873","43441.6311","6702.828","59762.8696","48216.6027"
"M517.099T802.454","4832.1068","4031.6131","116.62322","8343.746","5367.0888","11205.2246","5150.4552","13097.8185","8070.0684","8483.988","9983.0223","116.62322","583.1161","6566.5135","7037.1457","116.62322","5324.5953","4447.2526"
"M404.065T806.181","1612.4735","688.0512","137.61024","2398.8452","3278.8097","2324.8398","1009.2626","5330.8521","2673.7988","2084.0156","3300.6734","137.61024","137.61024","1698.6855","2632.742","137.61024","1247.8262","3047.6571"
"M982.374T904.236","2642.8672","3007.9911","356.18945","4796.1674","6329.3281","5916.636","6774.2584","10020.4906","3738.7956","1849.1913","4437.7592","71.23789","4653.146","5367.0111","3866.297","71.23789","5399.865","5214.728"
"M383.433T314.152","22176.1568","18183.3216","3446.63866","22310.4704","21968.5712","19612.0209","22166.6387","22195.5246","18842.2979","26776.5453","24363.9975","3446.63866","20897.2214","22605.9631","26263.0848","3446.63866","17233.1933","23632.0494"
"M362.298T315.255","8352.1858","7945.0951","42.6","9807.3615","11497.5132","11059.4713","12205.2787","13618.8699","7823.2492","9335.1938","12127.6605","42.6","7535.5119","7749.0539","8664.6987","213","12062.3711","7258.8319"
"M1395.396T991.455","138670.7891","55984.3611","154.31568","346461.9861","184639.362","234369.8862","160888.0756","858972.3573","153710.7909","218716.2286","379837.9809","771.5784","235673.7744","158746.6676","178248.768","154.31568","123696.3653","129577.4468"
"M481.183T769.795","9045.3092","16920.0831","643.7991","15789.1496","11985.874","10024.2933","19451.9187","22469.0638","3284.1193","7215.1543","5712.5098","643.7991","3733.0895","3218.9955","11562.2379","643.7991","4223.8467","8847.3865"
"M407.173T414.983","4433.0226","1012.015","186.69015","6859.0893","364.3869","845.9575","675.4941","700.8324","169.3751","519.6324","886.2372","554.2409","958.476","1713.3304","2055.0066","158","316.9254","191.1114"
"M1297.451T316.098","10210.8537","3736.9389","39.6","9131.2676","8619.1142","2720.896","7730.5724","11836.3993","8277.6651","3097.6299","12187.7036","39.6","4936.0263","5090.3245","5728.1992","198","12932.6327","10515.8923"
"M727.283T864.823","19824.0907","17117.6674","135.8","39994.0685","32400.0276","15293.2492","28721.589","36322.65","28650.4842","22335.104","39784.1026","135.8","12873.276","20208.6126","24861.584","679","66082.817","61877.1154"
"M429.387T309.562","8798.6423","3008.9888","174.01465","7009.3473","9928.248","5741.7341","4691.9932","6242.4525","5337.6846","3965.4242","8221.9148","600.8625","6500.9111","6853.7657","3582.4981","180","5549.0825","10137.3107"
"M1031.84T1213.333","14865.6996","16134.5732","2050.0183","19096.1618","23828.9309","10250.0915","17225.8991","16718.195","14762.5931","19677.0165","20256.181","2050.0183","14213.6149","12396.2409","17275.2458","2050.0183","17822.1219","11989.2644"
"M937.515T1306.76","21697.516","42474.4425","70.6","33585.0667","43131.2844","36136.6889","30096.7663","33165.6413","36710.445","27851.9273","48574.368","4696.7181","31106.9397","30568.2438","31422.8158","353","46448.5905","34900.5472"
"M570.518T894.146","4917.2914","4047.5619","809.51238","6074.0274","6429.7998","13120.8208","10340.985","7413.2252","6128.3831","12451.9348","10424.7952","809.51238","11579.4399","8421.686","11424.4521","809.51238","6269.9258","4222.4062"
"M1162.717T895.445","5289.6555","3394.9821","816.33388","4650.2701","5072.2148","12737.2031","8692.633","8222.2422","8759.6453","11555.0117","8308.7152","80","6034.5868","9692.9186","12281.0876","400","5297.1757","5142.1364"
"M289.446T802.654","3624.0789","1403.5334","280.70668","2501.1396","5229.3031","6872.6228","2208.1938","7796.7542","5890.1467","8120.7581","4087.0716","280.70668","2258.7165","4461.8583","4537.7014","280.70668","2041.921","3226.4881"
"M970.001T316.098","4115.6431","5353.3818","585.95746","10844.5165","8099.1737","2929.7873","8063.3659","16127.2999","8356.1534","7864.4485","7360.6001","585.95746","8558.8608","6801.1719","6602.0632","585.95746","10633.4341","7844.1999"
"M647.193T836.421","6421.9006","5486.5576","572.29494","9012.6113","7777.4098","11369.3855","8142.4","10246.5643","6811.2995","2861.4747","6733.2553","572.29494","7429.1864","7142.752","6479.8176","572.29494","5939.6491","5248.511"
"M863.184T809.21","6744.8428","7103.3356","39.43736","14974.0669","14627.3422","15122.3965","15568.4971","47983.46","11320.2514","24126.144","16672.806","197.1868","11584.5556","10582.6506","8703.9105","39.43736","9561.3927","8541.858"
"M565.23T844.341","7446.9857","5413.575","163.07986","8735.5604","7155.4809","5913.3387","8949.601","7300.4395","6329.1614","7937.5283","8605.059","815.3993","2890.7684","7926.5748","6395.9587","163.07986","9420.4871","8212.0665"
"M293.118T1042.937","751.8361","302.2211","41.35216","392.9927","873.5291","4801.319","5377.7571","2341.1092","459.6846","41.35216","41.35216","41.35216","3441.0504","478.8447","1105.8525","453","864.8389","206.7608"
"M483.209T897.853","15171.8396","22877.5196","2437.66306","29244.3","17340.3462","16607.2195","21113.8594","18995.4294","16030.4219","12188.3153","20961.12","2437.66306","16835.4306","15250.4707","17919.7099","2437.66306","28050.9147","24691.511"
"M1094.047T894.516","24328.4782","28677.2251","43.6","49891.8062","73060.5673","119594.1112","71138.1845","75830.4316","57665.1311","102389.76","78201.0651","43.6","59411.164","59686.3512","63833.4824","218","20725.8721","28667.6565"
"M317.087T121.975","6832.8801","5848.3316","1355.5299","6081.0246","8402.924","8209.2301","7206.9435","9423.9144","5945.9514","5405.3135","8099.8679","649.0058","5901.5777","6652.3238","5578.6817","178","6108.9287","8546.6196"
"M909.388T926.435","13696.0346","9900.8354","312.80344","12260.6073","13912.4762","22196.3105","18373.2961","19118.3296","12318.8752","1564.0172","14191.7201","312.80344","10151.6922","16204.4541","13827.3526","312.80344","10832.4162","17789.7683"
"M549.258T834.983","8226.7388","9434.706","237.07288","14337.6313","6513.0667","5136.2316","12435.0295","9724.8691","8652.017","783.4497","6949.9821","264.36","6406.5263","7044.5717","5461.9995","47.414576","11396.5375","9763.9824"
"M643.039T106.784","5250.5797","4427.7223","885.54446","6162.0768","5842.3648","6210.0188","6023.8438","7985.3289","5273.4777","7097.3199","12144.3435","885.54446","5885.3638","5727.276","5235.7096","885.54446","6825.7728","10258.6371"
"M415.744T872.34","10314.795","15131.3435","1456.66026","11921.0192","15013.4727","12599.4215","12049.3372","17081.4025","15341.7773","7850.9568","17273.1645","1456.66026","12221.7771","7283.3013","8836.3268","1456.66026","16801.6056","14822.9113"
"M451.125T735.96","8078.4056","5328.4012","42.20354","13757.6877","7262.6613","8019.08","8037.3463","11390.1001","7913.6671","3865.5156","6987.3277","211.0177","3890.8595","10066.4027","8439.9733","242","7634.6569","7931.0256"
