"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M1087.79T12.55,1.6498,0.11869,0.92558,0.54859,First_Time-Point_Control - First_Time-Point_Drought; First_Time-Point_Control - First_Time-Point_Fusarium; First_Time-Point_Control - Third_Time-Point_Control; First_Time-Point_Control - Third_Time-Point_Drought; First_Time-Point_Control - Third_Time-Point_Fusarium; Second_Time-Point_Drought - First_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Fusarium; Second_Time-Point_Drought - Third_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M827.83T17.56,1.6435,0.12042,0.9193,0.55077,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Second_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M177.03T19.56,1.6419,0.12087,0.9177,0.55077,First_Time-Point_Control - Other; First_Time-Point_Drought - Other; First_Time-Point_Drought - Second_Time-Point_Fusarium; First_Time-Point_Fusarium - Other; First_Time-Point_Xanthomonas - Other; Second_Time-Point_Drought - Other; Second_Time-Point_Xanthomonas - Other; Third_Time-Point_Control - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium
M1465.21T13.54,1.6414,0.121,0.9172,0.55077,Third_Time-Point_Xanthomonas - First_Time-Point_Control; Third_Time-Point_Xanthomonas - First_Time-Point_Drought; Second_Time-Point_Control - Second_Time-Point_Drought; Second_Time-Point_Control - Second_Time-Point_Xanthomonas; Second_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Xanthomonas - Second_Time-Point_Drought; Second_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Xanthomonas - Second_Time-Point_Xanthomonas
M1116.27T17.56,1.6396,0.12152,0.91534,0.55077,First_Time-Point_Control - Third_Time-Point_Fusarium; Second_Time-Point_Control - First_Time-Point_Drought; Second_Time-Point_Control - First_Time-Point_Fusarium; First_Time-Point_Xanthomonas - Third_Time-Point_Fusarium; Second_Time-Point_Control - Other; Second_Time-Point_Control - Second_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Control; Second_Time-Point_Control - Third_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M801.83T17.56,1.6393,0.12159,0.91511,0.55077,Second_Time-Point_Xanthomonas - First_Time-Point_Control; Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Control - First_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - First_Time-Point_Xanthomonas; Second_Time-Point_Control - Other; Second_Time-Point_Xanthomonas - Other; Second_Time-Point_Control - Third_Time-Point_Control; Second_Time-Point_Xanthomonas - Second_Time-Point_Drought; Second_Time-Point_Xanthomonas - Second_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Control; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas
M1100.79T13.54,1.6362,0.12246,0.91199,0.55255,First_Time-Point_Fusarium - First_Time-Point_Drought; Other - First_Time-Point_Drought; Second_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought; First_Time-Point_Fusarium - Third_Time-Point_Control; Second_Time-Point_Fusarium - Third_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Control
M1228.76T12.55,1.632,0.12365,0.90782,0.553,First_Time-Point_Fusarium - Third_Time-Point_Drought; First_Time-Point_Fusarium - Third_Time-Point_Fusarium; Other - Third_Time-Point_Drought; Other - Third_Time-Point_Fusarium; Second_Time-Point_Drought - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Drought; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M1254.04T16.06,1.6299,0.12426,0.90566,0.553,First_Time-Point_Control - First_Time-Point_Drought; First_Time-Point_Control - First_Time-Point_Xanthomonas; Second_Time-Point_Fusarium - First_Time-Point_Drought; Second_Time-Point_Xanthomonas - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - First_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Fusarium
M1095.45T17.55,1.6285,0.12466,0.90428,0.553,Second_Time-Point_Fusarium - First_Time-Point_Control; Second_Time-Point_Xanthomonas - First_Time-Point_Control; Third_Time-Point_Fusarium - First_Time-Point_Control; Second_Time-Point_Xanthomonas - First_Time-Point_Drought; First_Time-Point_Fusarium - Second_Time-Point_Control; Second_Time-Point_Fusarium - Second_Time-Point_Control; Second_Time-Point_Xanthomonas - Second_Time-Point_Control; Third_Time-Point_Fusarium - Second_Time-Point_Control; Second_Time-Point_Fusarium - Third_Time-Point_Drought; Second_Time-Point_Xanthomonas - Third_Time-Point_Drought; Third_Time-Point_Fusarium - Third_Time-Point_Drought
M786.82T18.57,1.6284,0.1247,0.90413,0.553,First_Time-Point_Fusarium - Second_Time-Point_Fusarium; First_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1221.75T17.47,1.6273,0.125,0.9031,0.553,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Fusarium; Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1060.79T17.56,1.6249,0.12569,0.90069,0.55317,First_Time-Point_Fusarium - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M565.89T17.56,1.6238,0.12601,0.8996,0.55317,Third_Time-Point_Drought - First_Time-Point_Control; Third_Time-Point_Drought - First_Time-Point_Fusarium; Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Second_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1163.44T16.55,1.6182,0.12765,0.89398,0.55822,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Fusarium; Third_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Drought - Second_Time-Point_Drought; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1050.79T17.56,1.6149,0.1286,0.89075,0.55843,Third_Time-Point_Drought - First_Time-Point_Control; Third_Time-Point_Fusarium - First_Time-Point_Control; Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1290.06T16.98,1.6147,0.12868,0.89049,0.55843,Third_Time-Point_Drought - First_Time-Point_Control; Third_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Control - Other; Third_Time-Point_Drought - Other; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1004.8T12.55,1.6063,0.13117,0.88215,0.56542,Other - First_Time-Point_Drought; Other - First_Time-Point_Fusarium; Other - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Control; Other - Second_Time-Point_Drought; Other - Second_Time-Point_Fusarium; Other - Second_Time-Point_Xanthomonas; Other - Third_Time-Point_Control; Other - Third_Time-Point_Drought; Other - Third_Time-Point_Fusarium; Other - Third_Time-Point_Xanthomonas
M1193.76T17.56,1.6059,0.13129,0.88178,0.56542,Third_Time-Point_Fusarium - First_Time-Point_Control; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Third_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M842.82T11.54,1.6031,0.13215,0.87893,0.56698,Second_Time-Point_Fusarium - First_Time-Point_Control; First_Time-Point_Xanthomonas - Third_Time-Point_Drought; Other - Second_Time-Point_Control; Other - Third_Time-Point_Drought; Second_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Xanthomonas - Second_Time-Point_Control; Second_Time-Point_Fusarium - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M1507.7T16.55,1.6014,0.13264,0.87731,0.56698,Other - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Third_Time-Point_Control - First_Time-Point_Fusarium; Other - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Control; Other - Second_Time-Point_Fusarium; Other - Third_Time-Point_Drought; Other - Third_Time-Point_Fusarium; Other - Third_Time-Point_Xanthomonas
M926.81T18.56,1.5924,0.13541,0.86835,0.57663,Third_Time-Point_Drought - First_Time-Point_Control; Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Second_Time-Point_Control - Other; Second_Time-Point_Drought - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M816.51T13.55,1.5899,0.13619,0.86585,0.5778,First_Time-Point_Control - Other; First_Time-Point_Control - Third_Time-Point_Xanthomonas; First_Time-Point_Drought - Other; First_Time-Point_Fusarium - Other; Second_Time-Point_Drought - Other; Second_Time-Point_Fusarium - Other; Second_Time-Point_Xanthomonas - Other; Third_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other
M741.85T17.56,1.5864,0.13728,0.86239,0.58025,Second_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Fusarium; Third_Time-Point_Drought - First_Time-Point_Xanthomonas; Third_Time-Point_Drought - Other; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1611.18T13.55,1.5836,0.13815,0.85964,0.58178,First_Time-Point_Control - Other; First_Time-Point_Drought - Other; First_Time-Point_Xanthomonas - Other; Second_Time-Point_Control - Other; Second_Time-Point_Xanthomonas - Other; Third_Time-Point_Control - Other; Third_Time-Point_Xanthomonas - Other; Third_Time-Point_Control - Second_Time-Point_Drought
M927.48T16.56,1.5804,0.13917,0.85645,0.58201,First_Time-Point_Control - Third_Time-Point_Control; First_Time-Point_Xanthomonas - Third_Time-Point_Control; Other - Third_Time-Point_Control; Other - Third_Time-Point_Xanthomonas; Second_Time-Point_Drought - Third_Time-Point_Control; Second_Time-Point_Fusarium - Third_Time-Point_Control; Second_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Control
M420.91T18.56,1.5802,0.13923,0.85626,0.58201,Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M632.88T17.56,1.5735,0.14137,0.84963,0.58734,Third_Time-Point_Fusarium - First_Time-Point_Control; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1034.8T17.55,1.5701,0.14248,0.84626,0.58734,Third_Time-Point_Drought - First_Time-Point_Drought; First_Time-Point_Fusarium - Other; Second_Time-Point_Control - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Control
M1166.77T17.55,1.5688,0.1429,0.84497,0.58734,First_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Other; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M536.9T17.56,1.5687,0.14294,0.84483,0.58734,Third_Time-Point_Fusarium - First_Time-Point_Control; First_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Drought; First_Time-Point_Fusarium - Other; Third_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1739.67T13.55,1.5626,0.14493,0.83883,0.58734,First_Time-Point_Drought - Third_Time-Point_Drought; First_Time-Point_Fusarium - Second_Time-Point_Control; First_Time-Point_Fusarium - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Second_Time-Point_Control; Third_Time-Point_Xanthomonas - Second_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Drought; Third_Time-Point_Control - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M911.81T18.56,1.5626,0.14495,0.83879,0.58734,First_Time-Point_Control - Second_Time-Point_Fusarium; First_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Control - Second_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas
M1592.69T13.55,1.5575,0.14662,0.8338,0.58734,First_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Other - First_Time-Point_Xanthomonas; Second_Time-Point_Control - First_Time-Point_Xanthomonas; Third_Time-Point_Control - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Drought; Other - Second_Time-Point_Fusarium; Other - Third_Time-Point_Fusarium; Third_Time-Point_Control - Second_Time-Point_Drought
M1080.79T17.56,1.5568,0.14685,0.83313,0.58734,Third_Time-Point_Fusarium - First_Time-Point_Control; Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Control; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1117.28T13.55,1.5564,0.14699,0.8327,0.58734,Second_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Drought - First_Time-Point_Fusarium; Second_Time-Point_Drought - Other; Second_Time-Point_Xanthomonas - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Xanthomonas - Other; Second_Time-Point_Drought - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Control
M1081.78T17.56,1.5561,0.14709,0.83242,0.58734,Third_Time-Point_Fusarium - First_Time-Point_Drought; Third_Time-Point_Fusarium - First_Time-Point_Xanthomonas; Second_Time-Point_Control - Other; Second_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Control; Third_Time-Point_Fusarium - Third_Time-Point_Drought; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M894.16T16.98,1.556,0.14714,0.83227,0.58734,Second_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other; Second_Time-Point_Control - Second_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M800.83T11.54,1.556,0.14715,0.83225,0.58734,First_Time-Point_Control - Third_Time-Point_Drought; First_Time-Point_Drought - Third_Time-Point_Drought; First_Time-Point_Fusarium - Third_Time-Point_Drought; Other - Third_Time-Point_Drought; Second_Time-Point_Control - Third_Time-Point_Drought; Second_Time-Point_Fusarium - Third_Time-Point_Drought; Third_Time-Point_Fusarium - Third_Time-Point_Drought; Third_Time-Point_Xanthomonas - Third_Time-Point_Drought
M901.82T17.55,1.5547,0.14755,0.83105,0.58734,Second_Time-Point_Xanthomonas - First_Time-Point_Drought; Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - First_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Other; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Second_Time-Point_Drought; Second_Time-Point_Xanthomonas - Second_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Third_Time-Point_Control; Second_Time-Point_Xanthomonas - Third_Time-Point_Drought; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1024.29T17.56,1.5542,0.14774,0.83051,0.58734,Second_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Control - First_Time-Point_Fusarium; Second_Time-Point_Control - Other; Third_Time-Point_Control - Other; Third_Time-Point_Drought - Other; Second_Time-Point_Control - Second_Time-Point_Fusarium; Second_Time-Point_Control - Third_Time-Point_Xanthomonas
M807.83T12.55,1.5525,0.14832,0.8288,0.5876,First_Time-Point_Control - Third_Time-Point_Drought; First_Time-Point_Drought - Third_Time-Point_Drought; First_Time-Point_Xanthomonas - Third_Time-Point_Control; First_Time-Point_Xanthomonas - Third_Time-Point_Drought; First_Time-Point_Xanthomonas - Third_Time-Point_Fusarium; Other - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Drought
M1077.44T17.56,1.5485,0.14967,0.82487,0.59088,First_Time-Point_Control - Other; First_Time-Point_Control - Third_Time-Point_Xanthomonas; First_Time-Point_Fusarium - Other; First_Time-Point_Xanthomonas - Other; Second_Time-Point_Drought - Other; Second_Time-Point_Xanthomonas - Other; Third_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other
M955.81T17.56,1.5453,0.15074,0.82177,0.59196,Third_Time-Point_Fusarium - First_Time-Point_Drought; First_Time-Point_Fusarium - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Fusarium - Second_Time-Point_Drought; Third_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1423.46T13.55,1.5423,0.15178,0.81877,0.59196,First_Time-Point_Control - First_Time-Point_Fusarium; First_Time-Point_Control - Other; First_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Drought - First_Time-Point_Fusarium; Second_Time-Point_Fusarium - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Third_Time-Point_Control - First_Time-Point_Fusarium; Third_Time-Point_Drought - First_Time-Point_Fusarium; Third_Time-Point_Fusarium - First_Time-Point_Fusarium; Third_Time-Point_Xanthomonas - First_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Other; Third_Time-Point_Control - Other
M670.37T13.55,1.5415,0.15204,0.81805,0.59196,Second_Time-Point_Drought - First_Time-Point_Control; Third_Time-Point_Control - First_Time-Point_Control; Third_Time-Point_Control - First_Time-Point_Drought; Other - Third_Time-Point_Xanthomonas; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1322.48T13.55,1.54,0.15256,0.81657,0.59196,First_Time-Point_Control - First_Time-Point_Drought; First_Time-Point_Fusarium - First_Time-Point_Drought; First_Time-Point_Xanthomonas - First_Time-Point_Drought; Second_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Control - First_Time-Point_Drought; Third_Time-Point_Drought - First_Time-Point_Drought; Third_Time-Point_Xanthomonas - First_Time-Point_Drought
M1367.73T12.55,1.5395,0.15273,0.81609,0.59196,First_Time-Point_Control - Second_Time-Point_Fusarium; First_Time-Point_Drought - Second_Time-Point_Fusarium; Other - First_Time-Point_Xanthomonas; Second_Time-Point_Control - First_Time-Point_Xanthomonas; Other - Second_Time-Point_Fusarium; Second_Time-Point_Control - Second_Time-Point_Fusarium; Second_Time-Point_Drought - Second_Time-Point_Fusarium; Second_Time-Point_Xanthomonas - Second_Time-Point_Fusarium; Third_Time-Point_Drought - Second_Time-Point_Fusarium; Third_Time-Point_Fusarium - Second_Time-Point_Fusarium; Third_Time-Point_Xanthomonas - Second_Time-Point_Fusarium
M1124.03T13.55,1.5357,0.15406,0.81232,0.59196,First_Time-Point_Control - Third_Time-Point_Xanthomonas; Second_Time-Point_Drought - First_Time-Point_Drought; Second_Time-Point_Drought - First_Time-Point_Xanthomonas; Second_Time-Point_Drought - Third_Time-Point_Drought; Second_Time-Point_Drought - Third_Time-Point_Xanthomonas; Second_Time-Point_Fusarium - Third_Time-Point_Xanthomonas; Second_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Xanthomonas
M1638.68T13.55,1.5353,0.1542,0.81192,0.59196,First_Time-Point_Control - Third_Time-Point_Fusarium; First_Time-Point_Xanthomonas - Third_Time-Point_Fusarium; Third_Time-Point_Control - Other; Third_Time-Point_Control - Second_Time-Point_Control; Second_Time-Point_Fusarium - Third_Time-Point_Fusarium; Third_Time-Point_Control - Second_Time-Point_Xanthomonas; Third_Time-Point_Control - Third_Time-Point_Fusarium
M1255.09T13.55,1.5342,0.15457,0.81088,0.59196,First_Time-Point_Drought - Third_Time-Point_Control; Other - First_Time-Point_Fusarium; Other - Second_Time-Point_Drought; Other - Third_Time-Point_Control; Third_Time-Point_Drought - Third_Time-Point_Control
M1406.22T13.55,1.5304,0.15592,0.80711,0.59196,First_Time-Point_Control - Other; First_Time-Point_Fusarium - Other; Second_Time-Point_Fusarium - Other; Third_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other; Second_Time-Point_Fusarium - Third_Time-Point_Drought; Third_Time-Point_Control - Third_Time-Point_Drought
M564.89T12.55,1.5291,0.15639,0.8058,0.59196,First_Time-Point_Fusarium - First_Time-Point_Control; First_Time-Point_Fusarium - First_Time-Point_Drought; First_Time-Point_Fusarium - First_Time-Point_Xanthomonas; First_Time-Point_Fusarium - Other; First_Time-Point_Fusarium - Second_Time-Point_Control; First_Time-Point_Fusarium - Second_Time-Point_Drought; First_Time-Point_Fusarium - Second_Time-Point_Fusarium; First_Time-Point_Fusarium - Second_Time-Point_Xanthomonas; First_Time-Point_Fusarium - Third_Time-Point_Drought; First_Time-Point_Fusarium - Third_Time-Point_Fusarium; First_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1197.43T17.56,1.5289,0.15645,0.80564,0.59196,First_Time-Point_Control - Third_Time-Point_Xanthomonas; First_Time-Point_Xanthomonas - Third_Time-Point_Xanthomonas; Second_Time-Point_Control - Other; Third_Time-Point_Fusarium - Other; Second_Time-Point_Control - Third_Time-Point_Drought; Second_Time-Point_Control - Third_Time-Point_Xanthomonas; Third_Time-Point_Fusarium - Third_Time-Point_Xanthomonas
M1498.21T13.55,1.5273,0.15703,0.80403,0.59196,First_Time-Point_Control - Other; First_Time-Point_Drought - Other; First_Time-Point_Fusarium - Other; First_Time-Point_Xanthomonas - Other; Second_Time-Point_Drought - Other; Second_Time-Point_Fusarium - Other; Third_Time-Point_Control - Other; Third_Time-Point_Drought - Other; Third_Time-Point_Fusarium - Other; Third_Time-Point_Xanthomonas - Other; Third_Time-Point_Drought - Second_Time-Point_Control
M1429.06T13.55,1.5271,0.15709,0.80385,0.59196,First_Time-Point_Drought - Other; First_Time-Point_Drought - Second_Time-Point_Drought; First_Time-Point_Xanthomonas - Second_Time-Point_Drought; Second_Time-Point_Control - Other; Second_Time-Point_Xanthomonas - Other; Third_Time-Point_Control - Other; Third_Time-Point_Drought - Other; Second_Time-Point_Control - Second_Time-Point_Drought; Second_Time-Point_Xanthomonas - Second_Time-Point_Drought; Third_Time-Point_Control - Second_Time-Point_Drought; Third_Time-Point_Drought - Second_Time-Point_Drought
