"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M593.201T924.482,2.0689,0.045053,1.3463,0.18013,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M655.418T1389.36,2.0677,0.045176,1.3451,0.18031,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M748.268T940.951,2.0661,0.045354,1.3434,0.18071,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M463.356T1471.536,2.0651,0.045463,1.3423,0.18083,Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Control; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M817.264T804.01,2.0621,0.045782,1.3393,0.18128,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M645.453T1423.012,2.0614,0.045856,1.3386,0.18128,First-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M846.507T1289.081,2.0613,0.045865,1.3385,0.18128,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought
M870.346T973.898,2.0606,0.045941,1.3378,0.18128,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M789.339T976.015,2.0598,0.046031,1.3369,0.18128,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M654.545T1540.694,2.0596,0.046052,1.3368,0.18128,Second-tp_Xanthomonas - First-tp_Drought; Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Control; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium
M677.439T1269.605,2.0576,0.046276,1.3346,0.18183,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought
M513.174T813.875,2.0569,0.046351,1.3339,0.18183,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M864.323T959.199,2.0553,0.046522,1.3323,0.18194,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M1006.55T1130.872,2.0552,0.046537,1.3322,0.18194,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M439.316T1312.999,2.054,0.046667,1.331,0.18198,Second-tp_Fusarium - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M439.315T1456.515,2.0531,0.04677,1.33,0.18198,Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Control; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M838.564T1490.054,2.0528,0.046796,1.3298,0.18198,First-tp_Fusarium - First-tp_Drought; Second-tp_Fusarium - First-tp_Drought; Second-tp_Xanthomonas - First-tp_Drought; Third-tp_Drought - First-tp_Drought; First-tp_Fusarium - Other; First-tp_Fusarium - Third-tp_Control; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Drought - Third-tp_Fusarium
M979.316T816.552,2.0505,0.047048,1.3275,0.18198,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought
M850.319T858.821,2.0505,0.047057,1.3274,0.18198,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M572.206T940.951,2.0498,0.047134,1.3267,0.18198,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M519.181T769.174,2.0497,0.047146,1.3266,0.18198,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M986.389T942.609,2.0493,0.047182,1.3262,0.18198,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M993.57T1273.542,2.0463,0.047522,1.3231,0.18237,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M701.265T828.514,2.0461,0.047549,1.3229,0.18237,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M655.217T820.228,2.0452,0.04765,1.3219,0.18237,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Second-tp_Control; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Xanthomonas - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought
M299.109T1341.992,2.045,0.047674,1.3217,0.18237,First-tp_Drought - First-tp_Control; Third-tp_Xanthomonas - First-tp_Control; First-tp_Drought - First-tp_Fusarium; First-tp_Drought - Other; First-tp_Drought - Second-tp_Fusarium; First-tp_Drought - Second-tp_Xanthomonas; First-tp_Drought - Third-tp_Control; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - Other; Third-tp_Xanthomonas - Second-tp_Fusarium; Third-tp_Xanthomonas - Second-tp_Xanthomonas; Third-tp_Xanthomonas - Third-tp_Control; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M790.519T1321.956,2.0449,0.047683,1.3216,0.18237,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M967.557T1267.284,2.0432,0.047876,1.3199,0.18281,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M705.258T877.183,2.042,0.048013,1.3186,0.18298,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M871.347T798.136,2.0409,0.048127,1.3176,0.18298,Second-tp_Drought - First-tp_Control; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M349.193T1607.528,2.0404,0.048186,1.3171,0.18298,First-tp_Control - Third-tp_Xanthomonas; Second-tp_Fusarium - First-tp_Drought; First-tp_Fusarium - Third-tp_Xanthomonas; First-tp_Xanthomonas - Third-tp_Xanthomonas; Other - Third-tp_Xanthomonas; Second-tp_Drought - Third-tp_Xanthomonas; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Xanthomonas; Second-tp_Xanthomonas - Third-tp_Xanthomonas; Third-tp_Control - Third-tp_Xanthomonas; Third-tp_Fusarium - Third-tp_Xanthomonas
M973.671T1456.538,2.0399,0.048241,1.3166,0.18298,First-tp_Drought - First-tp_Control; First-tp_Xanthomonas - First-tp_Control; Second-tp_Drought - First-tp_Control; Second-tp_Xanthomonas - First-tp_Control; Third-tp_Control - First-tp_Control; Third-tp_Fusarium - First-tp_Control; Third-tp_Xanthomonas - First-tp_Control; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Control - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - Other; Second-tp_Xanthomonas - Second-tp_Control; Third-tp_Control - Second-tp_Control; Third-tp_Xanthomonas - Second-tp_Control
M605.218T850.472,2.0378,0.048489,1.3144,0.18349,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M1017.391T843.183,2.0361,0.048686,1.3126,0.18349,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M844.318T843.183,2.035,0.048804,1.3115,0.18349,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M303.178T1312.999,2.0349,0.048822,1.3114,0.18349,First-tp_Control - First-tp_Fusarium; First-tp_Control - Second-tp_Control; First-tp_Control - Second-tp_Fusarium; First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M403.166T879.397,2.0348,0.048828,1.3113,0.18349,First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M439.232T1156.388,2.0346,0.048855,1.3111,0.18349,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M663.458T1406.394,2.033,0.049033,1.3095,0.18352,Second-tp_Fusarium - First-tp_Control; Second-tp_Xanthomonas - First-tp_Control; Second-tp_Fusarium - First-tp_Drought; Second-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Drought - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Fusarium
M511.168T833.583,2.0323,0.049121,1.3087,0.18352,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M574.21T828.514,2.0318,0.04918,1.3082,0.18352,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
